Bahnaric,Vietnamese,source,example_id,source_lang,target_lang
"Bineix fwnraemx yinz, haeux baenz lwi?",今年降雨均匀，庄稼好吗？,textbook,2380,za,zh
"Haeux mbouj daih ndei, non lai.",庄稼不太好，虫太多。,textbook,2381,za,zh
"Cawz ndaem haeux le, sou lij ndaem maz dem?",除了种稻，你们还种什么？,textbook,2382,za,zh
"Ndaem byaek, ndaem mak.",种菜，种果。,textbook,2383,za,zh
Miz maz byaek lai?,都有些什么菜？,textbook,2384,za,zh
"Byaekheu、lwgduh、gak cungj gva, lai lo.",青菜、豆类、各种瓜类，多啦。,textbook,2385,za,zh
Gij byaek neix ndaem daeuj gwn rox gai?,这些菜种来吃或卖？,textbook,2386,za,zh
"Gwn mbouj liux, gai mbangj.",吃不完，卖一部分。,textbook,2387,za,zh
Sou ndaem haeuxyangz lwi?,你们种玉米吗？,textbook,2388,za,zh
"Dou reih lai, ndaem haeuxyangz、lwgbiek、duhhenj mbouj siuj.",我们地多，种玉米、苹头、黄豆不少。,textbook,2389,za,zh
Haeuxyangz aeu ma gwn rox ciengx mou?,玉米拿来吃或是喂猪？,textbook,2390,za,zh
Gueng rnou lai. Hix gai mbangj.,喂猪多些。也卖一部分。,textbook,2391,za,zh
Sou miz maz lwgmak?,你们有什么水果？,textbook,2392,za,zh
"Mbanj dou miz makgam、makdoengj, mbouj siuj vunz lij ndaem maknganx.",我村子里有相果、橙果，不少人还种有龙眼。,textbook,2393,za,zh
Lwgmak ndei gai lwi?,水果好卖吗？,textbook,2394,za,zh
Ndei gai. Geijlai cungj gai ndaej ok fwngz.,好卖。多少都能卖出手。,textbook,2395,za,zh
Aen daemz neix ndaem miz go'mbu?,这个塘种有莲藕？,textbook,2396,za,zh
"Ndaem ngaeux, hix ciengx di bya.",种藕，也养一些鱼。,textbook,2397,za,zh
Gou siengj ra di ceh haeuxsuen.,我想找一些梗稻种。,textbook,2398,za,zh
Nanz lo. Gou dauq miz di ceh haeuxcid.,难啦。我倒有些糯稻种。,textbook,2399,za,zh
"Bi'gvaq ndaem hing gig ndei gai, bineix lij ndaem lwi?",去年种姜好卖极了，今年还种吗？,textbook,2400,za,zh
"Haeux gai mbouj bae lij ce ndaej, byaek gai mbouj bae cix beg vaih rengz.",粮食卖不掉还能留，菜卖不掉就白费力气。,textbook,2401,za,zh
"Cieng yaek daengz lo, miz maz dajsuenq?",春节快到了，有什么打算？,textbook,2402,za,zh
Gvaq cieng couh siengj bae youz.,过春节就想去玩。,textbook,2403,za,zh
Siengj bae gizlawz?,想去哪里？,textbook,2404,za,zh
Bae Gveilinz.,去桂林。,textbook,2405,za,zh
Ndwencieng Gveilinz ndei mbouj ndei youz?,桂林春节好不好玩？,textbook,2406,za,zh
Yawj mwngz guh lawz youz lo. Bin bya haeuj gamj couh miz yinx lo.,看你怎么玩啦。爬山游涧就有趣啦。,textbook,2407,za,zh
Bouxcuengh bi miz maz ciet hung?,壮族一年有什么大节日？,textbook,2408,za,zh
Haemhndaep、gvaq cieng、samnyied cosam、caetnyied cibseiq.,除夕、春节、三月三、七月十四。,textbook,2409,za,zh
"Haemhndaep caeuq cieng loengh lungz loengh saeceij, samnyied cosam sauq moh, caetnyied cibseiq cuengq cojcoeng gingq bouxcoj.",除夕与春节舞龙舞狮，三月三扫墓，七月十四祭祖先。,textbook,2410,za,zh
"Cawz ciet hung le, miz ciet iq dem lwi?",除了大节日，还有小节日吗？,textbook,2411,za,zh
Ciet iq ndwenndwen miz.,小节日月月都有。,textbook,2412,za,zh
"Lwnh gou nyi, miz maz ciet raeuh.",告诉我，都有些什么节。,textbook,2413,za,zh
"Cieng cib'it ciet laeujdaeng, ngeihnyied co'ngeih ciet six, seiqnyied cobet ciet vaiz, loegnyied coloeg ciet cimz moq, ciet lai lo.",正月十一花灯节，二月初二是春社，四月初八是牛王节，六月初六是尝新节，节日多啦。,textbook,2414,za,zh
Va! Sou gvaq ciet itdingh miz mbouj siuj gijgwn ndei lo.,哗！你们过节一定有不少好食物了。,textbook,2415,za,zh
"Boux guh hong baengh ciet guh angq, lai noix cungj miz di.",干活的人靠节庆作乐，多少都有一些。,textbook,2416,za,zh
Aen ciet lawz lai nauhnyied?,哪个节日比较热闹？,textbook,2417,za,zh
Ndwencieng caeuq samnyied cosam.,春节与三月三。,textbook,2418,za,zh
Doiq fwen. Dieg dou beksingq gyaez youq song ciet neix doiq fwen.,对唱山歌。我们地方的百姓喜欢在这两个节日里对歌。,textbook,2419,za,zh
Mwngz rox guh fwen lwi?,你会唱山歌吗？,textbook,2420,za,zh
"Coenz fwen youq laj linx, baez boekbinq couh baenz. Guh fwen mizyinx lo!",歌旬在舌下，一翻转即行。唱山歌有趣啦！,textbook,2421,za,zh
Banlawz mwngz daiq gou bae ranz mwngz gvaq ciet vei?,什么时候你带我去你家过节？,textbook,2422,za,zh
Mwngz gyaez geijseiz bae cungj ndaej!,你喜欢什么时候去都行！,textbook,2423,za,zh
Beksingq gangj gwn daih'it. Bouxcuengh gwn miz maz daegsaek?,百姓以饮食为第一。壮族在吃的方面有什么特色？,textbook,2424,za,zh
Bouxcuengh gyaez gwn ceuj、gwn soemj、gwn manh、gwn cab.,壮族喜欢吃炒食、吃酸品、吃辣、吃杂味。,textbook,2425,za,zh
Bingzseiz gwn gijmaz lai?,平时都吃些什么？,textbook,2426,za,zh
Haeux dwg haet souh haemh hawq.,饭食方面是早喝粥晚吃饭。,textbook,2427,za,zh
Byaek ne?,菜肴呢？,textbook,2428,za,zh
"Gwn byaekheu, gak cungj lwgduh、lwggva、daeuhfouh, lijmiz bya caeuq noh lo.",吃青菜，各种豆类、瓜类、豆腐，还有鱼和肉啦。,textbook,2429,za,zh
Miz maz byaekheu lai?,主要有哪些青菜？,textbook,2430,za,zh
Byaekmbungj、byaekgat、byaekhau、doengzhau、byaekroem、byaekmiek,雍菜、齐菜、白菜、茼嵩、览菜、苦荚菜等等。,textbook,2431,za,zh
Gva ne?,瓜类呢？,textbook,2432,za,zh
"Miz lwgbieng、lwghaemz、lwgfaeg、lwggwz、lwggyoh、 lwggve、lwggva, lai lo.",有黄瓜、苦瓜、冬瓜、茄子、郁瓜、丝瓜、南瓜，多啦。,textbook,2433,za,zh
Sou gwn rangz lwi?,你们吃笋吗？,textbook,2434,za,zh
Gwn. Ciengzseiz gwn.,吃。经常吃。,textbook,2435,za,zh
Baenzlawz gwn?,怎么吃？,textbook,2436,za,zh
"Gwn singjsien, iep soemj, hix gwn rangz rengj.",鲜吃，腌酸，也吃干笋。,textbook,2437,za,zh
Rangz soemj baenzlawz gwn?,酸笋怎么吃？,textbook,2438,za,zh
"Gwnfap lai lo. Rangz soemj ceuj nohvaiz、ceuj nohgaeq、gug bya、caeuq gyaeuj byaloz hai dang, gig miz mmgz.",吃法多啦c酸笋炒牛肉、炒鸡肉、炯鱼、和胪鱼头一起煮汤，极有名气。,textbook,2439,za,zh
"Ndwencieng suek faengx, cosam guh haeuxnaengj, cibseiq guh et, betnyied cibngux guh ceizbyaek. Ciet lawz cungj miz gijgwn ndei.",春节做粽子，三月三做五色糯米饭，七月十四做蕉叶粒耙，八月十五做菜馈。哪个节日都有好食物。,textbook,2440,za,zh
Miz laeuj lwi?,有酒吗？,textbook,2441,za,zh
Miz lai lo. Laeujhaeux、laeujoij、laeujlwgmaenz、 laeujmakit、laeuj lwgnim.,多啦。米酒、甘庶酒、红薯酒、葡萄酒、桃金娘酒等等。,textbook,2442,za,zh
Bingzseiz gwn laeuj get rox laeuj cit?,平时喝烈酒还是淡酒？,textbook,2443,za,zh
Yawj gak boux gauhingq. Get cit cungj miz vunz gyaez.,看各人喜好了。烈酒淡酒都有人喜欢。,textbook,2444,za,zh
Haeuj daiz haeuj daiz. Youq henz daiz doq gwn doq gangj.,请人座。在桌边一面吃一面聊。,textbook,2445,za,zh
"Gou gwn imq lo, sou menh gwn nw!",我吃饱了，你们慢吃吧！,textbook,2446,za,zh
Ranz mwngz youq gizlawz?,你家在哪里？,textbook,2447,za,zh
Ranz gou youq Liujcouh.,我家在柳州。,textbook,2448,za,zh
Youq gyanghaw rox lajmbanj?,在市内或乡下？,textbook,2449,za,zh
Youq henz haw.,在市郊。,textbook,2450,za,zh
Ndaw ranz miz maz vunz?,家里有些什么人？,textbook,2451,za,zh
"Bohmeh, dou song gvanbaz, doiq lwg dem.",父母亲，我们夫妇俩，还有一对孩子。,textbook,2452,za,zh
Bohmeh nienzgeij laux lwi?,父母年岁大吗？,textbook,2453,za,zh
Lwgnyez dwg sau rox mbauq?,孩子是姑娘还是男儿？,textbook,2454,za,zh
"Doiq lwgmbwk so, ngseng ndeu.",一对双胞胎女儿。,textbook,2455,za,zh
Geijlai hung la?,多大了？,textbook,2456,za,zh
Haj hop lo.,五岁啦。,textbook,2457,za,zh
Dingq gangjvah mwngz liz gou mbouj gyae. Mwngz vunz dieg lawz?,听你口音离我不远。你何处人？,textbook,2458,za,zh
Gou vunz Laizbinh.,我来宾人。,textbook,2459,za,zh
Gvaiq ndaej! Raeuz saed gyawj le.,难怪！我们实在很近啦。,textbook,2460,za,zh
"Mwngz baenzneix coz, baenzgya caengz?",你这么年轻，成家了没有？,textbook,2461,za,zh
"Gou bineix sam cib ngeih, baenzgya ndaej haj bi lo.",我今年32岁，成家五年了。,textbook,2462,za,zh
Miz lwgnyez caengz?,有小孩了吗？,textbook,2463,za,zh
Miz daeg lwgsai sam hop lo.,有一个男孩3岁了。,textbook,2464,za,zh
Meh de guh maz hong?,小孩的母亲做什么工作？,textbook,2465,za,zh
Baz gou guh canghyw.,我妻子当医师。,textbook,2466,za,zh
Mwngz dwg vunz miz fuk!,你是有福气的人！,textbook,2467,za,zh
Mwngz hix gvaq ndaej mbouj loek.,你也过得不错。,textbook,2468,za,zh
"Mwngz nienzgeij coz, neix beij gijmaz cungj giengz!",你年纪轻，这比什么都强！,textbook,2469,za,zh
Gyo mwngz vah ndei.,谢谢你的吉言。,textbook,2470,za,zh
Dingq sing mwngz mbouj dwg vunz bonjdeih.,听口音您不是本地人。,textbook,2471,za,zh
Gou caen mbouj dwg vunz gizneix.,我真的不是这里人。,textbook,2472,za,zh
Mwngz vunz gizlawz?,您哪里人？,textbook,2473,za,zh
Gou vunz Guengjdoeng.,我是广东人。,textbook,2474,za,zh
Yo! Mwngz vunz diegrog baenzlawz rox gangj vah dieg neix?,哟！外地人您怎么会说这地方的话？,textbook,2475,za,zh
Daeuj guh seng'eiq menhmenh hag lo.,来做生意才慢慢学啦。,textbook,2476,za,zh
Cam mwngz bouxlaux vunz gizlawz?,请问您老人家什么地方人？,textbook,2477,za,zh
Gou hix vunz diegrog.,我也是外地人。,textbook,2478,za,zh
Danhseih gou dingq mbouj ok mwngz dwg vunz fueng lawz.,但我听不出您是何方人。,textbook,2479,za,zh
Gou vunz Binhcouh. Sam daih cungj daeuj neix guh seng'eiq buenq ceij.,我是宾州人。三代都来这里做贩纸生意。,textbook,2480,za,zh
Mwngz buenq ceij bae gizlawz?,您贩纸去何处？,textbook,2481,za,zh
Daeh bae Binhcouh guh liengj.,运到宾州做伞。,textbook,2482,za,zh
Sou vunz Binhcouh caen rox guh seng'eiq.,你们宾州人真会做生意。,textbook,2483,za,zh
"Dieg dou vunz lai reih naz noix, mbouj guh seng'eiq cix dai iek lo.",我们那地方人多田地少，不做生意就饿死啦。,textbook,2484,za,zh
"Gou raen henzndang mwngz miz geij boux hauxseng, vunz gizlawz?",我见您身边有几个后生，什么地方人？,textbook,2485,za,zh
"Daeg ndeu vunz bonjdeih, song daeg vunz Hozciz.",一个是本地人，两个是河池人。,textbook,2486,za,zh
Hozciz youq gizlawz?,河池在哪里？,textbook,2487,za,zh
"Hozciz youq baihbaek Namzningz, miz song bak lai goengleix.",河池在南宁的北边，有200多公里。,textbook,2488,za,zh
Dieg neix gou mbouj sug.,这地方我不熟悉。,textbook,2489,za,zh
Mwngz rox Ginhcwngzgyangh lwi?,您知道金城江吗？,textbook,2490,za,zh
"Ndaejnyi gangj gvaq, aen haw neix miz mingz.",听说过，这个城市有名气。,textbook,2491,za,zh
Hozciz guenj Ginhcwngzgyangh.,河池管辖金城江。,textbook,2492,za,zh
Banlawz ndaej hoengq bae gizde youz baez he.,什么时候有空去那里游览一趟。,textbook,2493,za,zh
Ndei ha! Daengz seiz hawj gij bouxcoz neix daiq loh.,好呀！到时候让这些年轻人带路。,textbook,2494,za,zh
Dauq huh mwngz gag nyib roxnaeuz bae cawx?,你这套衣服自制还是买的？,textbook,2495,za,zh
Gou gag daemj baengz gag nyib.,我自己织布自己缝制。,textbook,2496,za,zh
Geu vunj va mwngz dwg bouxlawz guh?,你这花裙子是谁做的？,textbook,2497,za,zh
O! Dwg dahcej gou youq haw cawx.,哦！是我姐姐在街上买的。,textbook,2498,za,zh
Dauq buhvaq neix de daenj habndang lwi?,这套衣服他穿合身吗？,textbook,2499,za,zh
"Dahsau neix rox cangndang, daenj gijmaz cungj gyaeu gvaq doih.",这姑娘会打扮，穿什么都比同伴得体。,textbook,2500,za,zh
"Meh de rox guh caiz guh nyib, gij ndangdaenj de daegbied habndang.",他母亲会裁缝，他的衣服特别合身。,textbook,2501,za,zh
"Gouh haiz mwngz caen mbouj loek, gag guh roxnaeuz cawx aeu?",你这双鞋真不错，自己做的还是买的？,textbook,2502,za,zh
"Cungj haiz neix daenj raeuj, gou cawx gouh ndeu bae hawj bouxgeq.",这鞋子穿着暖和，我买一双给老人。,textbook,2503,za,zh
Dahlwg gou gyaez daenj vunj.,我女儿喜欢穿裙子。,textbook,2504,za,zh
"Daeglwg gou hwngq le cix mbouj haengj daenj buh, gyaez lohgengz.",我儿子热了就不肯穿衣服，爱打赤膊。,textbook,2505,za,zh
"Dieg dou sauhnit dinj, daenj huh na mbouj miz geijlai ngoenz.",我们那地方冬季短，穿厚衣服没多少天。,textbook,2506,za,zh
Geu buh neix dwg baengz ranz roxnaeuz baengz haw?,这件衣服是自家织的布还是市上卖的布？,textbook,2507,za,zh
"Gij buh gou cungj dwg gag nyumx, meh gou rox dwk ndaengq.",我的衣服都是自家染的，我母亲会制蓝锭。,textbook,2508,za,zh
Buh gag daemj daenj raeuj.,自织布做衣服穿起来暖和。,textbook,2509,za,zh
Mwngz rox san buhlaengj lwi?,你会织毛线衣吗？,textbook,2510,za,zh
"De dinfwngz gig ndei, rox san haujlai vayiengh.",她手艺极好，会织许多花样呢。,textbook,2511,za,zh
"Seizneix gwnz haw miz huh lai lo, bouxlawz lij gag guh buh dem?",现在街上衣服多啦，谁还自己做衣服？,textbook,2512,za,zh
Doek fwn lo! Vaiq bae sou haeux!,下雨了！快去收粮食！,textbook,2513,za,zh
Meh mbwn fangz neix! Baenh lij ok ndit ndeindei bae.,这鬼天气！刚才还出太阳好好的。,textbook,2514,za,zh
Sauh neix mbwn couh yienghneix lo. Yaep fwn yaep rongh.,这时节天气就这样啦。一会雨一会晴。,textbook,2515,za,zh
Seizhah dienheiq yaepyaep bienq.,夏季天气经常变。,textbook,2516,za,zh
Duenh neix fwn hix doek lai di.,这段时间雨也下得多了一点。,textbook,2517,za,zh
Seizcin seizhah fwn lai mbouj geizgvaiq.,春季夏季雨多不奇怪。,textbook,2518,za,zh
Dieg neix geijseiz mbwn cix rengx?,这地方何时天会旱？,textbook,2519,za,zh
Haeuj cou le ciengzseiz mbwn rengx. Miz bi rengx daengz seizdoeng bae.,入秋后时常天旱。有些年会旱到冬天。,textbook,2520,za,zh
Haeuj doeng nit mbouj nit?,入冬冷不冷？,textbook,2521,za,zh
Mbouj suenq nit. Hoeng mbangj bi hix roengz di nae.,不算冷。但有些年也下点雪。,textbook,2522,za,zh
"Dieg gou lai doeknamz, baenz bi mbouj raen mwi.",我那地方较偏南，终年不见霜。,textbook,2523,za,zh
Mbouj miz mwi ndaem doxgaiq couh ndei gvaq doeng lo.,没有霜种东西就容易过冬了。,textbook,2524,za,zh
"Ndaem doxgaiq hix nanz, mbouj miz raemx.",种东西也难，没有水。,textbook,2525,za,zh
Dieg dou bi fwnraemx cibfaen lai.,我们那地方一年雨水十分多。,textbook,2526,za,zh
Sauh lawz fwn lai?,什么时节雨水多？,textbook,2527,za,zh
Dieg dou haeuj ndwenbet le fwn couh noix lo.,我们那地方到了农历八月雨就少啦。,textbook,2528,za,zh
"Dou bouxgeq darnz: ""Cibnyied cib gvengq, bae ging mbouj dawz liengj.""",我们老人常叨咕：“十月十晴朗，上京不带伞。”,textbook,2529,za,zh
Yienghneix gangj yaek daengz cibnyied mbwn cij gvengq lo?,这么说要到十月天气才晴好？,textbook,2530,za,zh
Dwg lo. Dou cungj youq sauh de guh ranz lai.,是啦。我们都在那时节建房子的。,textbook,2531,za,zh
Yo! Fwn lai yaek bae gizlawz saek geij ngoenz cungj mbouj bienh.,哟！雨水多要去哪里几天都不方便。,textbook,2532,za,zh
Yaek bae hix couh bae lo. Seizneix bae lawz cungj miz ci.,要去也就去了。现在去哪里都有车。,textbook,2533,za,zh
"Vah yienznaeuz yienghneix gangj, mbwn gvengq bae lawz cungj lai yungzheih di.",话虽这样说，天气晴好去哪里都比较容易一些。,textbook,2534,za,zh
Ciengzseiz roengzban le mwngz gyaez guh maz?,平时下班了你喜爱做什么？,textbook,2535,za,zh
Gou mbouj yinx dwk geiz. Gou lai yinx dwk giuz.,我不喜欢下棋。我比较喜欢打球。,textbook,2536,za,zh
Daegsam gyaez dwk giuz lo. Gijmaz giuz de cungj dwk ndaej ndei.,老三爱打球啦。什么球他都打得好。,textbook,2537,za,zh
"Doengh geiz aeu yungh uk, gou gyaez ndaem va.",下棋要用脑筋，我爱种花。,textbook,2538,za,zh
"Ndaem va hoj guenj, gou ndaem cungj mbouj daih baenz.",种花难管理，我种都不太成功。,textbook,2539,za,zh
Ndaem va aeu miz goengfou bae dajleix.,种花要有工夫去料理。,textbook,2540,za,zh
Gou couh dwg mbouj naihfanz dajleix. Gou cingznyienh bae byaij loh suenq lo.,我就是不耐烦侍弄。我情愿去散步算了。,textbook,2541,za,zh
Byaij lai ga hix naet.,走太多脚也累。,textbook,2542,za,zh
Cungj deng ra di saeh daeuj gaijmbwq cij ndaej.,总要找些事来解闷才行。,textbook,2543,za,zh
Doig! Ciengqgo mbouj baeg youh mizyinx.,对！唱歌不累又有趣。,textbook,2544,za,zh
Raeuz ra geij boux guhdoih bae ciengqgo.,我们找上几个人结伴去唱歌。,textbook,2545,za,zh
Aen cawjeiq neix mbouj loek.,这个主意不错。,textbook,2546,za,zh
Raeuz mbouj cix miz haujlai doih rox gak cungj yozgi ha?,我们不就是有许多伙伴会各种乐器吗？,textbook,2547,za,zh
"Dig、siu、ngeihyienz、loxlez caeuq gyong laz, raeuz cungj miz ne!",笛、箫、二胡、琐呐与锣鼓，我们都有呢！,textbook,2548,za,zh
"Ciengq ndaej go couh yienj ndaej heiq, neix caemh mbouj nanz.",唱得歌就演得戏，这也不难。,textbook,2549,za,zh
"Mbangj vunz mbouj yinx ciengqgo, hoeng yinx dingq go.",有的人不喜欢唱歌，但喜欢听歌。,textbook,2550,za,zh
"Dwg vei. Lij miz mbangj vunz mbouj yinx diuvuj, hoeng yinx naengh youq henz gwn caz dingq vujgiz.",是啊。还有的人不喜欢跳舞，但喜欢坐在一旁饮茶听舞曲。,textbook,2551,za,zh
Mwngz ndei! Cingj mwngz lwnh gij fungsug sibgvenq Bouxcuengh hawj gou dingq ndaej lwi?,您好！请您告诉我一些壮族人的风俗习惯好吗？,textbook,2552,za,zh
Ndaej ha! Yienghneix gou couh caeuq mwngz gangjgangj gij fungsug an coh Bouxcuengh ba.,行啊！那我就给你讲讲壮族人命名的习俗吧。,textbook,2553,za,zh
"Ndei, mwngz gangj daeuj gou dingqdingq.",好，您说来我听听。,textbook,2554,za,zh
"Bouxsai Bouxcuengh miz·lwg le, gyoengqvunz itbuen mbouj heuh gij cohsaw de lo, gyoengqvunz heuh de seiz, aeu gij coh lwg de daeuj heuh de.",壮族的男人有了孩子以后，人们一般不再叫他的学名，人们在称呼他时，用他孩子的名字来称呼。,textbook,2555,za,zh
Gou mbouj mingzbeg.,我不明白。,textbook,2556,za,zh
"Lumjbaenz, gij coh lwg de heuhguh "" Lungz "", gyoengqvunz couh heuh de ""Bohlungz"".",比如，他孩子名叫“龙“，人们就称呼他为“波龙”。,textbook,2557,za,zh
"""Boh"" dwg gijmaz eiqsei?",“波”是什么意思？,textbook,2558,za,zh
"""Bah"" Vahgun couhdwg ""baba"". ""Bohlungz"" Vahgun eiqsei dwg ""Long baba"".",“波“汉语就是＂爸爸”。“波龙“汉语的意思是“龙爸爸”。,textbook,2559,za,zh
"Bouxsai Bouxcuengh miz lan le, gyoengqvunz couh aeu gij coh lan de daeuj heuh de.",壮族的男人有了孙子以后，人们就用他孙子的名来称呼他。,textbook,2560,za,zh
Mwngz caiq gawj aen laeh ndeu hawj gou ba.,您再给我举个例子吧。,textbook,2561,za,zh
"Lumjbaenz, gij coh lan de heuhguh ""Gvangh"", gyoengq vunz couh heuh de ""Goenggvangh"", Vahgun eiqsei dwg ""Guong yeye"".",比如，他孙子叫“光”，人们就称呼他为“公光”，汉语意思是“光爷爷”。,textbook,2562,za,zh
