Bahnaric,Vietnamese
"Ơ dăm, dah lăm jơhngơ̆m ih hơgei lei jơhngơ̆m inh kư̆m hiôk chơt.","Hỡi con, tâm trí con khôn ngoan thì lòng dạ thầy cũng vui sướng."
"Ơ dăm, gah ih âu đe gô anăn ih bơngai pơtruh nơ̆r 'Bok. Kei-Dei mă. Kră. Yang. Tih. Hloh, yua kơ ih gô năm hơdrol kơ. Kră. Yang wă hơmet ming kon bơngai hơdrol kơ. Sư truh.","Hài. Nhi hỡi, con sẽ mang tước hiệu là ngôn sứ của Đấng. Tối. Cao: con sẽ đi trước. Chúa, mở lối cho. Người,"
"Ơ dăm, ih athei adrin jang tơdrong. Kră. Yang. Yêsu. Krist pran kơtang. Sư boih gô ăn kơ ih jing pran.","Vậy hỡi anh, người con của tôi, anh hãy nên mạnh mẽ trong ân sủng của Đức. Ki-tô. Giê-su."
"Ơ dăm, mă gơh hơgei, lei na pơm pơhiôk jơhngơ̆m inh,. Wă kơ gơh tơl tơwih kơ bơngai mă pơm kơ inh mơlâu.","Này con, hãy khôn ngoan cho thầy được thoả dạ và có thể đối đáp với ai sỉ nhục thầy."
"Ơ dăm, pơjao bĕ jơhngơ̆m ih kơ inh; Măt ih kơchăm rok kiơ̆ trong inh.","Hỡi con, hãy hết lòng tin tưởng vào thầy và hãy để mắt noi gương thầy."
"Ơ dăm, sa bĕ đak sut, yua kơ sư 'ngam 'lơ̆ng. Kơ̆l sal sut jing 'ngam kơ hơlŏng ih.","Hỡi con, cứ ăn đi, mật ong ngon lắm, mật ong nguyên chất ngọt ngào trong miệng con."
"Ơ dăm, tơdah ih đei pơma tơguăt. J băl boih hăm rông 'bôt ih, tơdah ih đei pơkă pơkãm hăm bơngai tơmoi.","Hỡi con, nếu con có bảo-lãnh cho kẻ lân-cận mình,. Nếu con giao tay mình vì người ngoại,"
Ơ hnam. Jakôp! Hãm ựõ đe khan tơdrong 'nâu. Yang. Bơhngol 'Lỡng. Kră. Yang ưh kơ gơh pơm tôm tơdrong hă? 'Nâu hăm trỗ tơdrong sư pơm? Hăm ựõ kơ nởr. Inh pơma pơyua kơ lu bơngai mă kiỡ tợdrong tơpăt.,"Nhà. Gia-cóp hỡi, liệu có thể nói: Ðức. Chúa đã hết kiên nhẫn rồi sao? Lẽ nào. Người lại hành động như thế?"". Những điều tôi nói chẳng sinh ích lợi cho những kẻ theo đường chính trực hay sao?"
"Ơ iu koxỉră hnam. Jakòp pàng lu bơngaỉ pơgởr hnam. IsoYael, mòng bẻ nờr âu, iẽm areh kơ tơdrong trồ pàng wă pơràm pơrai tơdrong tơpãt honõng.","Hãy nghe đây, hỡi các thủ lãnh nhà. Gia-cóp, hỡi các tướng lãnh nhà Ít-ra-en, là những kẻ ghê tởm công lý và bẻ cong những gì ngay thẳng."
"Ơ khŭl sem dơrong tơ anih tơmăn glă. Khŭl lu sem bri, đĭ-đăng năm sa bĕ.","Hỡi tất cả các thú đồng, hỡi tất cả các thú rừng,. Hãy đến cấu xé ăn đi!"
"Ơ kial đơ̆ng yă-nơ̆m tơthu bĕ, ơ kial đơ̆ng gah gơal pơbơh bĕ! Tơthu bĕ lăm pơgar inh; wă kơ 'bâu phu đơ̆ng sư păr đông jơ̆p-jang! Adruh. Rŏ kơ bơngai mă inh hơyuh wih mơ̆t tơ pơgar sư. Păng sư sa lu plei 'long 'ngam hloh!","Gió bấc nổi lên đi, gió nam hãy ùa tới thổi mát vườn của tôi, cho hương thơm lan toả! Người tôi yêu cứ vào vườn của chàng mà thưởng thức hoa thơm trái tốt."
"Ơ kon bơngai oei lăm teh đak, tơdrong hli tơrơ, sơlŭng jrŭ păng poh-'năk hơnhuăl oei răp gô iĕm.","Nào kinh hoàng, nào hố sâu, nào dò lưới đang chờ đợi ngươi, hỡi cư dân trái đất!"
Ơ kon bơngai:,(Ngôn sứ đáp:)
"Ơ kon drŏ-kăn pơlei. Inh, tơ̆n bĕ 'bi tơ kơiĕng tơglăng akâu tơ lăm tơnuh. Nhơ̆m hmoi bĕ, thoi đe sơ'ngon kơ kon dăm lôch, nhơ̆m hmoi ơh sơ'ngon bĕ, yua kơ lu bơngai wă pơrăm blư bla truh blah lu bơ̆n.”.","Hỡi ái nữ của dân tôi. Hãy mặc lấy vải tang và lăn mình trong tro bụi; Hãy khóc than như vừa mất con một của mình; Hãy khóc lóc cách đắng cay,. Vì quân tàn sát chúng ta. Sẽ ập đến thình lình."
"Ơ kon pơlei. Asiri ôr krao bĕ, ơh sơ'ngon bĕ! Ơ đĭ-đăng lu dêh ataih, pơđêng đon iĕm mơ̆ng bĕ! Gơhret bĕ tơlei tơ̆n mă-lei hli dêh.","Liên kết lại, hỡi các dân, các ngươi sẽ bị đập tan! Hãy lắng tai, hỡi các miền đất xa xăm! Hãy nai nịt sẵn sàng, các ngươi sẽ bị đập tan! Hãy nai nịt sẵn sàng, các ngươi sẽ bị đập tan!"
"Ơ kon pơlei. Inh, mơ̆ng bĕ. Inh ơ teh đak. Inh; pơgling đon iĕm mơ̆ng bĕ. Inh. Gô đei tơdrong juăt lĕch đơ̆ng. Inh, păng tơdrong tơpăt hơnơ̆ng. Inh jing hơdah pơchrang ăn kơ đĭ-đăng kon pơlei.","“Hỡi dân. Ta, hãy nghe. Ta,. Hỡi nước. Ta, hãy chăm chú nghe. Ta:. Vì luật pháp sẽ do. Ta ban bố; Ta sẽ làm công lý của. Ta thành ánh sáng cho muôn dân."
"Ơ kon pơlei. Jêrusalem ôp mă rơgoh bĕ jơhngơ̆m kơnê̆ iĕm, wă kơ iĕm gơh đei dŏng pơklaih. Lu iĕm răk mong tơdrong kơnê̆ tơ lăm jơhngơ̆m lu iĕm dĭng dang yơ?","“Hỡi. Giê-ru-sa-lem, hãy tẩy sạch gian ác khỏi lòng ngươi Để ngươi có thể được cứu. Những mưu đồ gian ác của ngươi. Sẽ còn ở trong ngươi bao lâu nữa?"
Ơ kon pơlei. Siôn ôr hơri mă re bĕ! Yua kơ. Kră. Yang 'Lơ̆ng. Rơgoh. Isơrael jơ̆ tih hloh tŏk-bŏk lăm lu iĕm.”.,"Dân. Xi-on, hãy reo hò mừng rỡ, vì giữa ngươi, Ðức. Thánh của Ít-ra-en quả thật là vĩ đại!"
"Ơ kon pơlei. Tarsis, năm bĕ jơ̆p kơ anih teh ih tih thoi kơ krong. Nil! Ưh pă đei anih kơ duk ih bơih.","Con gái. Tác-sít hỡi, hãy canh tác đất đai của mình như canh tác lưu vực sông. Nin: bến cảng đâu còn nữa."
Ơ kon pơlei. Têma chĕp ba đak ăn kơ lu đe rơhing. Năm sơng bĕ lu bơngai kơdâu đơ̆ng tơdrong truh; ăn 'bĕng por kơ lu sư sa.,"Hãy đi gặp người đang khát và mang nước cho nó, hỡi dân cư xứ. Tê-ma, hãy vượt lên trước người chạy trốn và mang bánh cho nó,"
"Ơ kon pơlei băt tơdrong 'lơ̆ng tơpăt. Đei răk tơdrong juăt. Inh lăm jơhngơ̆m, mơ̆ng bĕ. Inh! 'Nĕ hli kơ đe pơjăm, 'nĕ hli kơ lu sư pơma kơnê̆ chrih pơjăm iĕm.","Hãy lắng nghe. Ta, hỡi những kẻ hiểu biết lẽ công chính,. Hỡi những người giữ lòng vâng theo luật pháp. Ta: Đừng lo sợ khi bị người ta chê trách; Đừng hãi kinh khi nhục mạ đến với mình;"
"Ơ kon pơlei inh, mă đe pơjuă pơđep, tơdrong mă inh đei kơtơ̆ng đơ̆ng. Kră. Yang. Tih. Hloh, 'Bok. Kei-Dei. Isơrael, na inh roi ăn kơ iĕm tơdrong noh.","Hỡi dân tôi là những kẻ bị chà đạp như lúa bị người ta đập trên sân, tôi xin báo lại cho các người điều tôi đã được nghe nói, do Ðức. Chúa các đạo binh,. Thiên. Chúa của Ít-ra-en. Lời sấm về Ê-đôm"
"Ơ kon pơlei pơla. Inh mơ̆t bĕ tơ anih ih păng tang bĕ 'măng gah rŏng ih, ôn bĕ akâu iĕm hơya tŏ sĕt năr,. Dĭng truh kơ layơ tơdrong. Kră. Yang hil hlôi đĭ.","Hỡi dân. Ta, hãy đi vào phòng, đóng cửa lại, hãy ẩn mình trong giây lát, cho tới lúc trận lôi đình qua đi."
"Ơ kon pơlei pơla. Isơrael, wơ̆t brŏk bĕ tơ. Tơ'ngla mă đêl iĕm pơm kơnê̆ plơ̆. Sư lơ dêh.","Hỡi con cái Ít-ra-en, hãy trở lại với Ðấng anh em đã phản bội nặng nề."
"Ơ kon pơlei pơla oei lăm. Siôn, lu bơngai oei lăm pơlei. Jêrusalem, lu iĕm huay pă nhơ̆m hmoi dơ̆ng bơih. Mưh iĕm krao, sĭt. Sư gô mơnat. Mưh kơtơ̆ng lu iĕm krao,. Sư gô tơl hloi.","Chúa. Thượng sẽ ban cho ngươi bánh ăn trong lúc ngặt nghèo và nước uống trong cơn khốn quẫn. Ðấng dạy dỗ ngươi sẽ không còn lánh mặt, và mắt ngươi sẽ thấy Ðấng dạy dỗ ngươi."
"Ơ kon pơlei pơla oei lăm. Siôn, lu bơngai oei lăm pơlei. Jêrusalem, lu iĕm huay pă nhơ̆m hmoi dơ̆ng bơih. Mưh iĕm krao, sĭt. Sư gô mơnat. Mưh kơtơ̆ng lu iĕm krao,. Sư gô tơl hloi.","Phải, hỡi dân. Xi-on đang ở. Giê-ru-sa-lem, ngươi sẽ không còn phải khóc nữa. Khi ngươi kêu cứu,. Người sẽ thi ân giáng phúc cho ngươi; nghe tiếng ngươi kêu là. Người đáp lại."
"Ơ kon sâu. Rubên, kon sâu. Gat,. Kră. Yang ăn đak. Krong. Jôrđăn găn hơdral lu iĕm; hăm lu nhôn lu iĕm ưh kơ đei kiơ hăm. Kră. Yang! Lei kon sâu lu iĕm gô pơm kơ kon sâu lu nhôn ưh pă hli yom kơ. Kră. Yang.","Hỡi con cháu. Ru-bên, con cháu. Gát, Đức. Giê-hô-va đã đặt sông. Giô-đanh làm giới hạn giữa chúng ta và các ngươi; các ngươi chẳng có phần chi nơi Đức. Giê-hô-va! Như vậy con cháu của anh em sẽ làm cho con cháu chúng tôi thôi kính sợ Đức. Giê-hô-va."
"Ơ lu 'nhŏng oh inh, iĕm lui boih kơ. Kră. Yang. Yêsu. Krist,. Kră. Yang mơsêh mơyaiig lu bơ̆n, iĕm 'nĕ kơ lăng bơngai phara yua kơ sư mơdrŏng dah dơnuh hŏ.","Thưa anh em, anh em đã tin vào Đức. Giê-su. Ki-tô,. Chúa chúng ta, là. Chúa vinh quang, thì đừng đối xử thiên tư."
"Ơ lu 'nhŏng oh inh, mă iĕm đei tơdrong gieh kiơ truh kơ iĕm, iĕm athei hiôk đĕch hŏ,.","Thưa anh em, anh em hãy tự cho mình là được chan chứa niềm vui khi gặp thử thách trăm chiều."
"Ơ lu 'nhŏng oh mă 'mêm, inh wă kơ lu iĕm thoi inh. Inh kư̆m lei-lăi thoi iĕm mơ̆n sơ̆. Inh ưh pă gơnang kơ tơdrong juăt kon bơngai, na lui hloi kơ. Yêsu. Iĕm huay kơ pơm glăi hăm inh ôh sơ̆, mă-lei đei pơm glăi hăm. Kră. Yang boih.","Thưa anh em, tôi van anh em, anh em hãy nên giống như tôi, vì tôi cũng đã nên giống như anh em. Anh em đã không làm tổn thương gì cho tôi cả."
"Ơ lu 'nhŏng oh mă inh 'mêm kơeng, iĕm 'nĕ hiơt kơ tơdrong ău hŏ:. Yua kơ 'Bok. Kei-Dei sư. Yang, sư lăng minh năr dang minh-rơbâu sơnăm, minh-rơbâu sơnăm dang lĕ kơ minh năr đĕch. Bơ̆n tơchĕng sư gô đunh mă sư lăng ưh kơ đunh ôh.","Anh em thân mến, một điều duy nhất, xin anh em đừng quên: đối với. Chúa, một ngày ví thể ngàn năm, ngàn năm cũng tựa một ngày."
"Ơ lu 'nhŏng oh mă inh 'mêm kơeng, iĕm băt boih. Yêsu. Krist iŏk đon ala thoi noh na iĕm athei adrin pơm kiơ̆ khŏm khŏm păng adrin pơm mă 'blep thoi 'Bok. Kei-Dei wă, hli kơ. Sư ưh kơ iŏk iĕm kơplah. Yêsu. Krist jur ning-mônh. Sơ̆ kơplah inh oei hăm iĕm, inh 'bôh iĕm pơm kiơ̆ 'blep tơpă, mă đơ̆ng kơdrô̆ iĕm dang ei inh ưh kơ băt, na iĕm athei kiơ̆ mă tơpă hloh kơ noh dơ̆ng.","Ấy vậy, anh em thân mến, anh em là những người luôn luôn vâng phục không những khi tôi có mặt, mà nhất là bây giờ, khi tôi vắng mặt, anh em hãy biết run sợ mà gắng sức lo sao cho mình được cứu độ."
"Ơ lu 'nhŏng oh mă inh 'mêm kơeng, yua kơ 'Bok. Kei-Dei wă ăn kơ bơ̆n jing kon. Sư thoi noh boih, na bơ̆n athei tŭk lê̆ đĭ dôm tơdrong kơnê̆ 'mê̆-'mach đơ̆ng akâu bơ̆n juăt kơ pơm, hăm đơ̆ng jơhngơ̆m đon bơ̆n tơchĕng kơnê̆; bơ̆n athei adrin pơm mă tơpăt lăm tôm tơdrong, yua kơ bơ̆n băt hli kơ 'Bok. Kei-Dei.","Anh em thân mến, vì nắm được những lời hứa ấy, nên chúng ta hãy tẩy rửa hồn xác cho sạch mọi vết nhơ, và đem lòng kính sợ. Thiên. Chúa mà lo đạt tới mức thánh thiện hoàn toàn."
"Ơ lu 'nhŏng oh mă inh 'mêm, mơ̆ng bĕ: 'Bok. Kei-Dei rơih lu bơngai dơnuh hin mă oei tơ ala teh âu, wă kơ lu sư mơdrŏng kơ tơdrong lui gơh oei tơ dêh char sư, kư̆m thoi sư wă ăn .kơ dôm lu bơngai mă 'mêm kơ sư.","Anh em thân mến của tôi, anh em hãy nghe đây: nào. Thiên. Chúa đã chẳng chọn những kẻ nghèo khó trước mặt người đời, để họ trở nên người giàu đức tin và thừa hưởng vương quốc. Người đã hứa cho những ai yêu mến. Người hay sao?"
"Ơ lu 'nhŏng oh mă oei tơ. Pơlei. Philip, rŏ lăng iĕm kư̆m băt boih, kơplah inh pơtơm bơtho kơ iĕm tơdrong 'nao 'lơ̆ng. Yêsu sơ̆, 'bơ̆t mă inh achăng lê̆ dêh char. Masêđôn iĕm, inh năm tơ nai, ưh kơ đei bơngai lui pơlei ayơ tơgŭm mơnat kơ inh tơmam, mă khan inh jang tơgŭm lu sư ră; lăp pôm pơlei iĕm đĕch băt kơ tơgŭm mơnat kơ inh tơmam.","Chính anh em, những người thành. Phi-líp-phê, anh em biết là trong giai đoạn tôi bắt đầu rao giảng. Tin. Mừng, lúc rời khỏi. Ma-kê-đô-ni-a, không một. Hội. Thánh nào đã đóng góp vào các khoản chi thu của tôi, chỉ có anh em thôi;"
"Ơ lu 'nhŏng oh, 'nâu inh wă tơ'blŏk ăn kơ iĕm tơdrong 'nao 'lơ̆ng mă inh đei bơtho ăn kơ lu iĕm boih, lu iĕm lui boih păng oei kơjăp lăm tơdrong lui dang ei 'noh.","Thưa anh em, tôi xin nhắc lại cho anh em. Tin. Mừng tôi đã loan báo và anh em đã lãnh nhận cùng đang nắm vững."
"Ơ lu 'nhŏng oh,. Kră. Yang bơ̆n. Yêsu. Krist wă kơ nhôn bơtho iĕm thoi âu:. Iĕm athei weh ataih đơ̆ng lu 'nhŏng oh lui mơ̆n mă sư alah kơ jang. Nhôn kư̆m bơtho sư mơ̆n ki, athei sư jang pơnam 'nĕ kơ alah. Mă-lei dang ei sư oei alah 'mơ̆i.","Thưa anh em, nhân danh. Chúa. Giê-su. Ki-tô, chúng tôi truyền cho anh em phải xa lánh mọi người anh em sống vô kỷ luật, không theo truyền thống anh em đã nhận được từ nơi tôi."
"Ơ lu 'nhŏng oh, dôm tơdrong inh chă chih kơ iĕm dôm noh boih. Oei kơ iĕm mă 'lơ̆ng. Adrin pơm 'lơ̆ng, mơ̆ng dôm tơdrong inh pơma, băt chu dih băl, oei sa hiôk chơt; thoi noh na 'Bok. Kei-Dei mă 'mêm mơnat kơ kon bơngai hăm ăn kon bơngai hiôk-hian,. Sư gô oei hơdai iĕm.","Ngoài ra, thưa anh em, anh em hãy vui mừng và gắng nên hoàn thiện. Hãy khuyến khích nhau, hãy đồng tâm nhất trí và ăn ở thuận hoà. Như vậy,. Thiên. Chúa là nguồn yêu thương và bình an, sẽ ở cùng anh em."
"Ơ lu 'nhŏng oh, gah iĕm. Kră. Yang. Yêsu. Krist 'mêm mơnat kơ iĕm tơpă. 'Bok. Kei-Dei wă kơ nhôn ling-lang krao khan bơnê kơ. Sư kơlih kơ. Sư rơih iŏk iĕm đơ̆ng blŭng-a sơ̆ wă kơ iĕm klaih đơ̆ng tơdrong yoch păng wă kơ. Yang. Bơhngol 'Lơ̆ng ăn kơ iĕm jing bơngai 'lơ̆ng tơpăt wă jang tơdrong. Sư; păng. Sư ăn kơ iĕm lui kơ tơdrong. Kră. Yang. Yêsu. Krist.","Hỡi anh em là những kẻ được. Chúa yêu mến, chúng tôi phải luôn luôn tạ ơn. Thiên. Chúa về anh em, vì. Thiên. Chúa đã chọn anh em ngay từ lúc khởi đầu, để cứu độ anh em nhờ. Thần. Khí thánh hoá và nhờ lòng tin vào chân lý."
"Ơ lu 'nhŏng oh, gah lu iĕm. Kră. Yang 'Bok. Kei-Dei krao iĕm kiơ̆. Sư boih, wă kơ iĕm rơngei đơ̆ng tơdrong juăt kon bơngai, mă-lei. Sư ưh kơ wă kơ bơ̆n pơma khan bơ̆n rơngei đơ̆ng tơdrong juăt kon bơngai boih, mơ̆ng kơ bơ̆n wă pơm kiơ, mă 'lơ̆ng kơnê̆ kư̆m bưh. Ưh ôh,. Sư kuă ăn bơ̆n pơm thoi noh ôh. Sư wă kơ bơ̆n 'mêm dih băl đei đon tơchĕng 'mêm mơnat tơgŭm dih băl tơduă bơ̆n.","Quả thế, thưa anh em, anh em đã được gọi để hưởng tự do. Có điều là đừng lợi dụng tự do để sống theo tính xác thịt, nhưng hãy lấy đức mến mà phục vụ lẫn nhau."
"Ơ lu 'nhŏng oh, hiôk bĕ iĕm yua kơ iĕm lui boih kơ. Yêsu. 'Nâu inh chih kơ iĕm dơ̆ng, kư̆m thoi tơdrong inh chih kơ iĕm hơdrol mơ̆n. Mă inh chih kơ iĕm lei-lăi thoi tơdrong hơdrol, iĕm 'nĕ kơ tơchĕng khan inh gleh; ưh ôh, yua kơ inh 'mêm kơ iĕm wă kơ iĕm lui mă kơjăp.","Vả lại, thưa anh em, anh em hãy vui mừng vì. Chúa. Viết đi viết lại cho anh em cũng bấy nhiêu điều, đối với tôi không phải là một gánh nặng, còn đối với anh em thì đó lại là một bảo đảm."
"Ơ lu 'nhŏng oh, inh băt boih inh pơm ưh tam mă tôm dôm tơdrong 'noh; na inh ưh pă tơchĕng boih dôm tơdrong so, inh tơchĕng kơ tơdrong jang inh tơ anăp đĕch. Inh wă adrin thoi lu bơngai kơdâu pơjei adrin kơdâu tôch kơ anih đêl đe pơkă, wă kơ inh gơh iŏk dôm tơdrong 'Bok. Kei-Dei apah inh.","Thưa anh em, tôi không nghĩ mình đã chiếm được rồi. Tôi chỉ chú ý đến một điều, là quên đi chặng đường đã qua, để lao mình về phía trước."
"Ơ lu 'nhŏng oh, inh wă kơ iĕm hlôh tơdrong âu:. Tơdrong 'nao 'lơ̆ng mă inh bơtho ăn kơ iĕm sơ̆, ưh kơ sĭ đơ̆ng kon bơngai pơjing ôh.","Thật vậy, thưa anh em, tôi xin nói cho anh em biết:. Tin. Mừng tôi loan báo không phải là do loài người."
"Ơ lu 'nhŏng oh, inh wă roi tơbăt kơ iĕm tơdrong âu:. Mă dang ei đe oei phak inh, tơdrong 'nao 'lơ̆ng. Yêsu. Krist rai kơtơ̆ng lơ bơngai nai. Ưh kơ sĭ inh pă gơh bơtho boih ôh. Đe phak inh rai pơyua inh gơh bơtho lơ lu bơngai mă oei tăp dăr kơ inh.","Thưa anh em, tôi muốn anh em biết là những gì xảy đến cho tôi thật ra đã giúp cho. Tin. Mừng được tiến triển,"
"Ơ lu 'nhŏng oh, iĕm athei kiơ̆ tơdrong thoi inh lui, hăm kiơ̆ thoi lu bơngai lui trŏ thoi nhôn.","Thưa anh em, xin hãy cùng nhau bắt chước tôi, và chăm chú nhìn vào những ai sống theo gương chúng tôi để lại cho anh em."
"Ơ lu 'nhŏng oh, iĕm jing bơngai 'lơ̆ng tơpăt boih păng iĕm đei anăn 'Bok. Kei-Dei wă krao tơmơ̆t tơ. Pơlei 'Lơ̆ng sư ning-mônh. Na inh wă kơ iĕm tơchĕng 'biơ̆ gah tơdrong. Yêsu mă tơpă, yua kơ 'Bok. Kei-Dei pôk sư pơm jơ̆ng 'bang wă tơbăt ăn kơ bơ̆n totlrong 'Bok. Kei-Dei. Păng 'Bok. Kei-Dei kư̆m pôk sư pơm 'bok soi tơm jang tơdrong 'Bok. Kei-Dei gah tơdrong lui bơ̆n.","Do đó, thưa anh em là những người trong dân thánh, những người được hưởng chung ơn gọi bởi trời, anh em hãy ngắm nhìn Đức. Giê-su là. Sứ. Giả, là. Thượng. Tế, là. Trung. Gian cho chúng ta tuyên xưng đức tin."
"Ơ lu 'nhŏng oh, mă iĕm jang gleh, tơdah tơdrong 'lơ̆ng trŏ, iĕm 'nĕ kơ achăng hŏ.","Phần anh em, hãy làm việc thiện, đừng sờn lòng nản chí!"
"Ơ lu 'nhŏng oh, nhôn apinh. Kră. Yang. Yêsu. Krist wei-lăng rim 'nu kơ lu iĕm tôm tơdrong. A-men.","Thưa anh em, nguyện xin Đức. Giê-su. Ki-tô,. Chúa chúng ta, ban cho thần trí anh em được đầy tràn ân sủng. A-men."
"Ơ lu 'nhŏng oh, tơdrong âu dơ̆ng:. Lu iĕm krao khan kơ 'Bok. Kei-Dei tơgŭm nhôn 'biơ̆ hŏ, wă kơ lu nhôn gơh bơtho tơdrong. Kră. Yang. Yêsu. Krist jơ̆p-jang, wă kơ lơ bơngai lui hăm băt ư-ang tơdrong 'nao 'lơ̆ng. Sư, kư̆m thoi iĕm ư-ang tơdrong. Sư dang ei mơ̆n.","Sau cùng, thưa anh em, xin anh em cầu nguyện cho chúng tôi, để lời. Chúa được phổ biến mau chóng và được tôn vinh, như đã thấy nơi anh em."
"Ơ lu adruh. Jêrusalem inh apinh lu iĕm pơkă,. Hăm anăn lu kơtŏng dah lu juei lăm bri. 'Nĕ kơ hơtŭt 'bơm păng 'nĕ kơ râu tơdrong hơyuh hơđơ̆r mưh tam mă trŏ kơ jơ.","Này các thiếu nữ. Giê-ru-sa-lem, tôi van nài các bạn: vì đàn linh dương với bầy nai ngoài đồng, xin đừng lay vội, đừng đánh thức tình yêu, cho đến khi tình yêu ưng thuận."
"Ơ lu adruh. Jêrusalem, inh pơkă kơ lu iĕm,. Tơdah iĕm tơ'bơ̆p pơyô inh, roi ăn kơ sư. Inh jĭ jơhngơ̆m yua kơ hơyuh kơ sư.","Hởi các con gái. Giê-ru-sa-lem, ta ép-nài các ngươi,. Nếu gặp lương-nhân ta, khá nói với người rằng. Ta có bịnh vì ải-tình."
"Ơ lu adruh. Siôn, năm lăng bĕ. Pơtao. Sôlômôn,. Yơ̆l môk pơtao đêl mĕ sư pơyơ̆l kơ sư lăm năr pơkong kơ sư sơ̆, lăm năr mă jơhngơ̆m sư chơt hiôk.","Thiếu nữ. Xi-on hỡi, hãy ra chiêm ngưỡng vua. Sa-lô-môn: người đội triều thiên hoàng thái hậu đã đội cho người ngày hôn lễ, ngày vui nhất của lòng người."
"Ơ lu adruh pơlei. Jêrusalem, inh apinh lu iĕm pơkă. Hăm anăn lu kơtŏng dah lu juei lăm bri, 'Nĕ hơtŭt 'bơm păng 'nĕ râu tơdrong,. Hơyuh hơdơ̆r. Mưh tam mă trŏ kơ jơ.","Này các thiếu nữ. Giê-ru-sa-lem, tôi van nài các bạn : vì đàn linh dương với bầy nai ngoài đồng, xin đừng lay vội, đừng đánh thức tình yêu, cho đến khi tình yêu ưng thuận."
