Bahnaric,Vietnamese
"Pơtao Đawit ăn lơ bơsei wă pơm kơđĩnh pơm, măng jang, pơm lu gơwồk sư ăn kong đei lơlap ưh kơ kẽ jỗ.",Vua Ða-vít cũng chuẩn bị rất nhiều sắt để làm đinh đóng cánh cửa và làm móc; còn đồng thì không cân hết
tơblah.,chiến đấu
Dôm pơdra noh.,Những cái bàn (ấy)
Đơ̆ng tơdrong 'noh bơih wă dŏng pơklaih inh. Yua kơ lu bơngai ưh kơ lui ưh kơ pơ̆n năm 'bơ̆t anăp. Sư.,"Ðó chính là điều sẽ cứu tôi, vì trước nhan. Người, ác nhân sẽ không dám xuất đầu lộ diện."
Pro mõng atong kơ đẽi?,Cà trắng không có cuống?
Inh tơtei gô ani.,Tôi hồi hộp chờ.
"Na lu sư wơ̆r thŏng-nan ei truh tơ jih đak dơsĭ achăng lê̆ dôm tơmam sư ei, na kiơ̆ hloi. Yêsu.","Thế là họ đưa thuyền vào bờ, rồi bỏ hết mọi sự mà theo. Người."
"Dei minh 'nu bdngai khan le adrol n3m td’bdp. Ahap, pdtao de. Iscfrael pang khan: “Kr3. Yang khan: ‘Ih ham boh tfh minh khul linh. Idlap 'nau? Nar 'nau. Inh go pojao lu stf lam tdpang ti ih, wa kd ih bat. Inh bdih. Kra. Yang.’ ”.","Nhưng này, có một ngôn sứ đến gặp. A-kháp, vua Ít-ra-en, và thưa với vua: ""Ðức. Chúa phán thế này:. Ngươi có thấy đám dân đông đảo kia không? Này, hôm nay. Ta trao chúng vào tay ngươi, để ngươi biết. Ta là Ðức. Chúa."""
"Yua ko. Inh, na iem rdhoi johngdm pang pu hoio’ch.”.","Vì ách tôi êm ái, và gánh tôi nhẹ nhàng."""
"Samsơn khan kơ lu sư: Đơ̆ng lu iĕm pơm thoi noh na inh kư̆m wă iung kơting pơm 'mong đơ̆ng kơ iĕm, mă keh 'mơ̆i na inh mă lê̆.","Sam-sôn nói:. Nếu các ngươi làm như vậy, thì ta quyết hẳn báo thù các ngươi rồi mới chịu an nghỉ."
"Sư tĩp tĩp kơ măt, pơma:","Cậu chớp chớp mắt, nói:"
Tơ mo trăp 'nŏh.,Hòn đá nặng đó
lanhư.,khi nào
"Kon drò-kăn sư anãn. Sêera; sư man pợjing pơlei. Bêt. Hôrôn tơ kơpỡng păng tơ gah ala, hăm pơlei Ưsên. Sêera.","Con gái ông là. Se-e-ra, người đã xây thành. Bết. Khô-rôn. Hạ cũng như. Thượng và thành Út-dên. Se-e-ra"
"Inh khan ko? befngai howen ho?wo au to?drong yoch sif. Inh pcfklaih di boih, to?drong 'noh dah iem 'boh. Inh athei sif iung yak, na sif iung yak hloi, 'noh iem kifm bat ko? Inh gefh po’klaih yoch sif mo?n.","Trong hai điều: một là bảo: ""Con đã được tha tội rồi"", hai là bảo: ""Đứng dậy mà đi"", điều nào dễ hơn?"
"L5m n5r noh,. Inh go pom an ko yong po’gtfr. Juda thoi go blok lam tonuh dei 'long unh khOng pang ktfm thoi pla unh khtfng dOng hOcho hOnong 'ba lu stf soh sa pOdi ,to gah 'ma h5m to gah 'ngieo, lu stf go soh pOdi lu kon polei ma oei tap dar ko lu stf; pang kon polei. Jerusalem oei dei anih ko lu stf kodih kot5 dontfng,.w5 khan polei. Jerusalem.”.","Ngày ấy,. Ta sẽ làm cho các thủ lãnh. Giu-đa nên như cái lò bốc cháy giữa đống củi, như đuốc cháy giữa đống rơm; chúng sẽ thiêu rụi mọi dân nước chung quanh, cả hai bên tả hữu. Còn. Giê-ru-sa-lem vẫn ở nguyên tại chỗ."
"Kio kơ công tác thường thực ứng gum ,. Vaên phong. Khul pôgôl phong dôt thiên tai păng. TKCN huyện pơm trưk 24/24 giô lơm kơ plah đei não lũ.","Văn phòng. Ban. Chỉ huy. Phòng chống thiên tai và. TKCN huyện tổ chức trực theo chế độ 24/24 giờ trong thời gian xảy ra bão lũ, Đối với công tác thường trực ứng cứu"
"Kum dei, an3n stf. Simei kon drd-nglo. Gera, btfngai. Benjamin ddng ptflei. Bahurim, 3tf yua lu ndr ktfne blei hiap 'b3 lam n3r m3 'b3 truh ttf. Mahanaim, ma-lei 'bdt stf jurtO'bo'p inh tor dak. Krong. Jordan, na inh yua hdm anan. Krd. Yang pOka pokam ham sif:. Inh ifh ko po’loch ih ham dao gifm.","Và này, con còn vụ. Sim-y, con của. Ghê-ra, người. Ben-gia-min, thuộc. Ba-khu-rim. Nó đã chửi rủa cha thậm tệ hôm cha đến. Ma-kha-na-gim; nhưng rồi nó lại xuống đón gặp cha ở sông. Gio-đan, và cha đã nhân danh Ðức. Chúa mà thề với nó rằng: ""Ta sẽ không dùng gươm giết ngươi."
Inh achĩt along ũnh gơgờr bơih kona jur tơ đak pih che ei.,Tôi chụm củi tập trung dưới ông cóng rồi xuông suối giật khăn.
"Iĕm kơchăng hli kơ lu bơngai kăt tơdra akar, lu sư pơgŏ iĕm kăt kiơ̆ thoi lu sư. Tơdrong noh ưh kơ sĭ lu sư kăt kiơ̆ kơ tơdrong 'Bok. Kei-Dei pơkă tơpă ôh. Lu sư kăt dang wă pơjĭ akâu đĕch. Lu sư dang kŏ, jang tơdrong kư̆ kă mơ̆ng kơ jơhngơ̆m hưch.",Anh em hãy coi chừng quân chó má! Hãy coi chừng bọn thợ xấu! Hãy coi chừng những kẻ giả danh cắt bì!
"tờng. Bin lăp đon sons ""akồm"" đĩ bơlah đei amăn kơ ""tơblah"" sư anu, lei inh 20 prung kơ. Bin chao kơtam dah bơsâu dah mă bờn ka hloi tăm.","Nếu. Bin đồng ý cho ""huy động"" hết sô"" lương thực dự trữ ""chiến lược"" của cậu, tôi sẽ nấu cho. Bin một cóng cháo cua hoặc ốc, hoặc có thể cả cá nữa."
tring.,dân
"Giông hỡk, rôp kuăr hloi bre:",Nếu thiếu gưoro khiên dó
Bar anu pơjei tung tơrung?,Hai người tranh vác một cái cây?
"Bơngai hơlah chro ti lăm pơnhan,. Kŭm hơnat pat pơmat dêh wă tah tơ lăm 'bơ̆r.","Kẻ lười biếng thò tay vào đĩa, nhưng chẳng buồn đưa thức ăn lên miệng."
"Đon inh tơchĕng, thoi apo 'bôh 'băi inh oei tơ lăm gre aseh. Gah 'ngiĕo kơ kon pơtao inh kon pơlei.","Khòng ngờ, lòng tôi dẫn-dắt tôi. Trên các xe của dân-sự tôi cổ tình-nguyện."
"Inh krao đĭch đam inh, mă-lei sư ưh kơ tơl nơ̆r inh. Mă khan inh pơih 'bơ̆r krao lung ră.","Gọi tớ trai, chúng chẳng buồn thưa, nhưng tôi lại phải ngỏ lời năn nỉ."
Josep hăm đĩ hnam dơnố 'bă sư oei tơ dêh Êyiptơ; sưoei arih đei mỉnh-hrẽng mợjĩt sơnăm.,"Ông. Giu-se, ông và gia đình cha ông ở bên. Ai-cập. Ông. Giu-se sống được một trăm mười tuổi."
"Bok soi. Jehoiada iok hloi minh pom horn kuer btflbh 'bort ttfnglbp stf; dong noh dan ’bort je chtfnang soi gah 'ma ktf 'mang men 13m. Hnam akum ktfkuh ktf. Kra. Yang. Lu 'bok soi wei 'mang. Hnam akum, tah le dl-d3ng jen m3 dong de ptfybr lam. Hnam akum ktfkuh ktf. Kr3. Yang, lam horn ei ngal.","Tư tế. Giơ-hô-gia-đa lấy một cái hòm, khoét lỗ trên nắp và đặt hòm đó bên cạnh trụ đá, phía bên phải cửa vào. Nhà Ðức. Chúa. Các tư tế canh ngưỡng cửa bỏ vào hòm tất cả số bạc người ta dâng vào. Nhà Ðức. Chúa"
"Hơdah măt 'năr 'lơ̆ng rŏ dêh, măt lăng 'bôh măt 'năr hiôk pă băt dang yơ.","Êm dịu thay ánh sáng, hạnh phúc thay cặp mắt được thấy ánh mặt trời!"
Lu bơngai ahrei âu phara dêh na. Inh wă pơtih gia tơdrong sư thoi yơ?,“Vậy tôi phải ví người thế hệ này với ai? Họ giống ai?
"Na. Pilat khan: “Tong lei, inh wa pom kief kor. Yesu ma de anan 'Bok. Krist au?”.","Tổng trấn. Phi-la-tô nói tiếp: ""Thế còn ông. Giê-su, cũng gọi là. Ki-tô, ta sẽ làm gì đây? """
"Thoi noh ư-ang bĕ kơ. Kră. Yang ơ lu bơngai oei lăm teh đak gah hơlĕch, ư-ang bĕ kơ anăn. Kră. Yang 'Bok. Kei-Dei đe. Isơrael ơ lu bơngai oei lăm lu bŏl đak dơsĭ.","Vậy, người phương Ðông hỡi, nào tôn vinh Ðức. Chúa, dân hải đảo ơi, hãy tôn vinh danh. Người,. Người là. Thiên. Chúa của Ít-ra-en."""
"Sư tơi: “ơ 'Bok, âu nhă wăi;” đỡng noh adruh noh hăt hot tợịur ge đờng sư tôi, jrơng tơpang ăn kơ sư nhă.","Cô thưa: ""Thưa ngài, mời ngài uống"", rồi cô vội vã hạ vò xuống tay và mời ông uống."
Inh go go le hrd defng ti ngido ih pang tohuong le 'brom domg ti gah 'ma ih.,"Ta sẽ bẻ gãy cây cung ở tay trái ngươi; còn những mũi tên trên tay mặt ngươi,. Ta sẽ cho rơi xuống."
"Păng pơma hloi thoi âu 'bỡt anăp Êphrôn păng kon tơring mờng: “Mởng inh bẽ, inh ăn jên kơ bri noh, iỗk bẽ, ha mă inh gơh 'bũ bơngai lôch âu.”.","và nói với ông Ép-rôn, có dân trong xứ nghe thấy: ""Xin ông vui lòng nghe tôi nói: tôi trả ông giá tiền cánh đồng, xin ông nhận lấy cho tôi, để tôi chôn người chết của tôi ở đó."""
Juda wa plcf plSch. Yesu.,Giu-đa nộp Đức. Giê-su (Mc 14: 10 -11; Lc 22: 3-6)
Lễ kơ đe anhõng tơ âu.,Cứ dể các anh ấy ở đây giữ cái làng
b.,b
Anhong. Miết hăm. Mi. Kon-lơ hơdoi tơjur brong.,Anh. Miết và tên. Mỹ. Kon-lơ cũng hạ gùi
"Lăp iĕm pơtơm 'bôh dôm tơdrong noh hei na iĕm hiôk chơt, yua kơ 'Bok. Kei-Dei wă dŏng pơklaih iĕm boih.”.","Khi những biến cố ấy bắt đầu xảy ra, anh em hãy đứng thẳng và ngẩng đầu lên, vì anh em sắp được cứu chuộc.”"
"Lơm noh: ngân sach tinh đuô̆i bơgloh nĕi 40%, ngân sach kâp tơ ring đuô̆i bơ gloh 20% tông mưk tơ 'yung yư̆ an./.","Trong đó:. Ngân sách tỉnh tối đa 40%, ngân sách cấp huyện tối đa 20% tổng mức đầu tư dự án./."
"mă-lei iĕm ưh kơ băt kơ. Sư ôh. Inh băt kơ. Sư tơpă. Dah. Inh khan. Inh ưh kơ băt kơ. Sư, lei. Inh bơngai hơlĕnh thoi iĕm mơ̆n. Inh băt kơ. Sư tơpă, na. Inh băt kơ răk nơ̆r. Sư.","Các ông không biết. Người; còn tôi, tôi biết. Người. Nếu tôi nói là tôi không biết. Người, thì tôi cũng là kẻ nói dối như các ông. Nhưng tôi biết. Người và giữ lời. Người."
krong.,sông
Yua kơ sư gơh pơjing kơdih tôm tơdrong păng sư gơh pơgơr wei-lăng tôm tơdrong. Tôm tơdrong noh wă kơ đĩ-đăng bơngai ư-ang kơ sư. Na bẽ bơn ư-ang kơ sư ưh kơ layơ tôch. A-men.”.,"’VÌ muôn vật đều là từ. Ngài, bởi. Ngài, và hướng về. Ngài. Vinh-hiển cho. Ngài đời đời vô-cùng! A-men"
"Sư iŏk jên hu đơ̆ng lu kon kơdră bơngai. Isơrael, minh-rơbâu pêng-hrĕng tơdrâu-jĭt pơđăm seikơl jên hu, kiơ̆ kơ seikơl jên hu lăm anih rơgoh.","Bạc mà người thâu về những con trưởng-nam của dân. Y-sơ-ra-ên, cọng được một ngàn ba trãm sáu mươi lăm siếc-lơ, theo siếc-lơ của nơi thánh."
"Rŏ kơ phak lu ayăt kơ inh thoi lu bơngai pơm kơnê̆,. Lu bơngai blah inh sek phak lu sư thoi bơngai ưh kơ tơpăt.","Ước chi kẻ thù tôi phải gánh chịu số phận tên gian ác, và đối phương tôi phải gánh chịu số phận kẻ bất công."
"Porno de. Iso?rael khan ko? lu bongai bdjang ko? sif. “Lu iem h5m bat ifh po?lei. Ramot. Gileat .'noh teh lu bo?n, ma-lei lu bo?n ktfm oei hreh ifh ko? dei pom.kio?, w5 po?drau idk sif dd?ng to?pang ti po?tao. Aram?”.","Vua Ít- ra-en nói với bề tôi mình rằng: ""Các ngươi biết:. Ra-mốt. Ga-la-át là của chúng ta, thế mà chúng ta cứ để yên không lấy lại khỏi tay vua. A-ram."""
"Thoi noh sư khan kơ kon pơlei. Pênuêl:. Dah inh brŏk blah jei, inh gô pơrăm đĭ hnam thôt 'nâu.","Vậy, người cũng nói với dân. Phê-nu-ên rằng:. Khi ta trở về bình an, ắt sẽ phá hủy cái tháp nầy."
Inh mưh bloh tơ. Bin hli ră mă lei khõm chu kiỡ sư năm tơ kơdrởng.,Tôi lo sợ nhìn. Bin nhưng cũng ngoan ngoãn cùng. Bin ra rừng.
kơïaëp.,cố định
"Ơ lu ayăt kơ inh, 'nẽ mah chhôk kơ inh dêh mă khan inh pỡk huõng boih; kữm gô iung dỡng; mà khan inh tơoei lăm anih măng mu, ’Bok. Kei-Dei gô pơchrang kơ inh hơdah.","Hỡi kẻ thù của tôi, đừng đắc chí nhạo cười! Nếu có ngã, tôi sẽ đứng dậy; nếu tôi ở trong bóng tối, Ðức. Chúa sẽ là ánh sáng cho tôi."
Kơlih duh pơnat yă e tơti dĩ.,Hơn nữa lũ con ở dây vui chơi cũng được khá lâu rồi
yưng.,cái gì
Pơkao pal plẽnh. Plẽi lăm the.,"Hoa trên trời, trái dưới đất?"
Na. Yesu ttfblang an ktf lu stf:,Người đáp:
"ơ bre. Dang,. Dẽch ani tơblah kơ bre. Gom lã,. Gom lung ani klai klối ră deh.","ơ... Dang,. Dẽch đánh cùng. Gom lă,. Gom lung thật là áy náy."
Đĩ-đăng lu kon pơlei pơla khan bẽ.,Và toàn dân hô lớn
Năr hoei kơ ami.,Trời không mưa
"ơ. Kră. Yang, inh băt tơdrong. Ih sek tơlang tơpăt. Noh dõng tơdrong. Ih tơpăt. Na. Ih pơm kơ ình pơmat-tat.","Hỡi Đức. Giê-hô-va, tôi biết rằng sự xét-đoán của. Ngài là công- binh,. Và ấy là bởi sự thành-tín mà. Ngài làm cho tôi bị khổ-nạn."
Kră. Yang khan: “Khei 'năr gô truh kơplah noh. Inh gô pơgơ̆p 'nao hăm lu bơngai. Isơrael păng lu adrĕch. Juđa.,"“Này, những ngày đến,”. CHÚA phán, “Ta sẽ lập với nhà. I-sơ-ra-ên và nhà. Giu-đa một giao ước mới"
Yă tam truh tơham jit hơnăm.,Bà chưa đến 80 tuổi
"Hỗ lah, nhôn chă akhan mơnat kơ đe kon oh.","Vâng, chúng tôi nói thật cho con em."
Nẽ xrơ kiơ tơdrong oei xa.,Nàng hãy chỉ nghĩ tình yêu của hai chúng mình thôi
"Botagai bu wă kiờ tơdrong .'Bok. Kei-Dei, sư kiỡ hăm dĩ jơhngờm đon sư, botagai noh 'Bok. Kei-Dei jỗ sư bơngai. Juđê. Dah bỡn adrin kiỡ sư hăm đĩ jơhngỡm klotai klak, 'nẽ kiờ pôm ’bỡr, botagai noh 'Bok. Kei-Dei jỗ dang sư kăt tơdra akar mởn. Dah bỡn potai thoi noh, bỡn ưh kơ kăl kơ kon bơngai lãp đon kơ bỡn ôh, yua kơ bỡn đei ’Bok. Kei-Dei lăp đon kơ bỡn boih.","nhưng be Ưong là người. Giu-đa mới là người. Giu-đa, phép cắt-bì bởi ưong lòng, làm theo cách thiêng-liêng, không theo chữ-nghĩa, mới là phép cắt-bì thật. Một người. Giu-đa như vậy được khen-ngợi, chẳng phải bởi loài người, bèn là bởi Đức. Chúa. Trời"
"Đơ̆ng rŏng kơ. Yêsu roi tơdrong 'noh. Sư sơ'ngon tơpă na. Sư pơma hơdah hloi gah tơdrong 'noh. Sư khan: “Inh khan kơ iĕm tơpăt, đei minh 'nu lăm lu iĕm wă plơ̆ plĕch kơ. Inh.”.","Nói xong, Đức. Giê-su cảm thấy tâm thần xao xuyến. Người tuyên bố: “Thật,. Thầy bảo thật anh em: có một người trong anh em sẽ nộp. Thầy."
hi bô̆k hrơ̆m păng nhôn.,Nó đi cùng với chúng tôi
"Ưh kơ sĭ iĕm krao. Inh tơbôl păng iĕm ôh sơ̆,. Inh krao iĕm wă kơ iĕm bôl păng. Inh păng. Inh wơh iĕm, wă kơ iĕm năm chă bơtho đe wă kơ đei plei păng wă kơ plei noh huay kơ ôm. Dah iĕm apinh 'Bă. Inh tơdrong kiơ yua kơ iĕm tơbôl păng. Inh, tơdrong noh. Sư gô ăn kơ iĕm tơpă.","Không phải anh em đã chọn. Thầy, nhưng chính. Thầy đã chọn anh em, và cắt cử anh em để anh em ra đi, sinh được hoa trái, và hoa trái của anh em tồn tại, hầu tất cả những gì anh em xin cùng. Chúa. Cha nhân danh. Thầy, thì. Người ban cho anh em"
"Kơplah ’Bok. Kei-. Dei jổ kơ. Abraham bơngai 'lỡng tơpăt noh sờ, đờng rỗng kơ. Abraham kăt tơdra akar dah adrol kơ. Abraham kăt tơdra akár? ’Bok. Kei-Dei jỗ sư bơngai 'lỡng tơpăt adrol kơ sư kăt tơdra akar ưh kơ sĩ đỡng rống ôh.","Vậy, lời luận vể phước đó chỉ chuyên về kẻ chịu cắt-bì mà thôi sao? Cũng cho kẻ không chịu cắt-bì nữa. Vả, chúng ta noi rằng đức-tin của Áp-ra-ham được kể là cong-bình cho người."
hla kơ.,lá cờ
Bar tŏ gơ bang.,Hai cái bàn
Kơtỡns nờr đe dỡk dãk tơ kũ mir.,Có tiếng lao xao ngoài chòi rẫy
"Hơdroi. Giông sô̆ sôn,. Giông pơngot hrah drah dret. Giông ơh ol, po hotuch bu lơlĕ. Giông thoi yơ.","Bây giờ. Giông đói khổ, rŏi cuối cùng ai biết đâu. Giông sẽ được vui sướng."
"“ơ. Yõng inh, inh ưh kơ băt.”.","Không, thưa ngài."""
Đỡng noh inh pơma tơpă hloi kơ. B in:,Tôi sực làm nghiêm với. Bin:
"Đei minh 'nu bơngai hơvven hơwo đồng nge, đơng mẽ sư tơpũ; Rim năr đei bongai năm tung ba sư tơ hnam akùm ’Bok. Kei-Dei tơm tơoei sư 'bỡt 'măng tơm. 'Măng total ei đe anăn 'Măng. Tơm 'Lỡng. Rõ. Na bơngai hơvven hơwo ei apinh jên lu bơngai năm akùm.","ờ. vâ, có một người què từ lúc sanh ra, cứ hằng ngày người ta đem đặt tại cửa đền, gọi là cửa Đẹp, đặng ăn mày những người vào đền"
tơmăn.,đồng
"Ơ bơngai mă inh hơyuh. Ih 'lơ̆ng hơbŏ, ih rŏ liĕm ngei ngei! Muh măt ih gom hăm che. Lăng măt ih nhen măt sem kơtơp. Sŏk ih nhen thoi bơbe kơdâu jur. Tơ cheng kông. Gileat.","Nàng đẹp quá, bạn tình ơi, đẹp quá! Sau tấm mạng the, đôi mắt nàng, cặp bồ câu xinh đẹp. Tóc nàng gợn sóng như đàn sơn dương tự trên ngàn. Ga-la-át tủa xuống."
"Anhồ kơ đei bu răp gô lu nhôn ngaih kơ dôm tố hnam phỡk kơmâu, rỗ năng đĩ đunh bơih kơ đei bơngai oei.","Chẳng cỏ ai chờ đón chúng tôi ngoài mây ngôi nhà hầm ẩm mốc, dường như đã quá lâu rồi không có ai ở"
"Lu sư tẽch mũk tơmam,.chùn mir sư, asong băl jên kơ rim 'hu lu sư .kiơ kơ kãl yua. ?","Bàn hét gia-tằi điền-sản mình mà phân-phát cho nhau, tùy sự cần-dùng của từng người."
"“Iem 'ne pa hli,. Inh au lah.”.","Cứ yên tâm, chính. Thầy đây, đừng sợ! """
Hi yrơm duch nŏh.,Nó gặp cô ấy
Yêsu pơklaih bơngai ti kue lăm năr pơdơh. Sa'bat.,Đức. Giê-su chữa người bại tay ngày sa-bát
Mưh inh truh tơ noh inh drong khan kơ biẽm hloi.,"Khi nào tôi đến đó, tôi ghé kêu hai người luôn."
Đe chă đon wă pơlôch. Yêsu.,Âm mưu hại Đức. Giê-su. Giu-đa tìm cách nộp. Thầy
"Joap kon dro-nglo. Seruia;.bat ko johngdm potao 'blok ko. Apsalom,.","Ông. Giô-áp, con bà. Xơ-ru-gia, biết rằng lòng vua hướng về Áp-sa- lôm."
"Đei Ịu monah lui kơ nỡr. Pôl bơtho, lu mcnah dõng ưh kơ lui.","Có người chịu tin lời người nói, có kẻ chẳng tin."
"Lu pơlei tih pơlei iĕ lu sư, noh boih teh jang sa lu adrĕch. Aser, kiơ̆ kơ adrĕch adrung lu sư.","Các thành nầy và những làng của nó, ấy là sản nghiệp của chi phái. A-se, tùy theo các họ hàng của chúng."
"Păng khan: “Ơ yŏng tơ'ngla inh arih ling-lang ơ yŏng inh, inh bơih bơngai drŏ-kăn mă oei dơ̆ng tơ âu 'bơ̆t anăp ih krao apinh. Kră. Yang.","Nàng bèn nói cùng người rằng:. Xin lỗi, chúa! Xưa có người đàn bà đứng tại đây, gần bên ông, đặng cầu khẩn Đức. Giê-hô-va; tôi chỉ sanh mạng ông mà thề rằng tôi là người đó."
"Bin ah, inh ưh kơ ameh kơ mỡng ngang gre păr krao tơwih, wă tơmỡng iồk nốT, ih tam jur tơ âp lơ wỡt ưh?","Bin này, tôi không thèm để ý tiếng máy bay chiêu hồi, bắt chuyện, ông đã xuống ấp nhiều lần chưa?"
