Bahnaric,Vietnamese
mô̆t,nhập
kơdret,nõn
'duơ̆n,nón lá
rơmlốnh,nõn nà
mă hlom tơ lăn,nhìn vào trong
nuir,nông
tơmam choh jang,nông cụ
bongai jang mir na,nông dân
măt mèng par,bướm bay
măt mêng dreng,bướm vàng
măt mêng juang,bướm lượn
măt mêng kŏk,bớm trắng
nông lâm,nông lâm
nông nghiêp,nông nghiệp
nông san,nông sản
hơnih jang sa,nông trường
pơkeh,nốt
mĭnh dong doi,một dãy
mĭnh puăt jơ,nửa tiếng
dyŏng,nữ
mŏmai,con dâu
hơyơl,nứa
tong măng,nửa đêm
hơrĕng,núi
'blăng,nước
mơ nhal,chói
mơ ̆t tơlăm,vào trong
mơ`k,bọt xà phòng
mơkoh,khó tính
mơliơn,rờn
mơlâu,e thẹn
mơlôh,lỡ cờ
mơmân,ăm ắp
mơmâng,lắng nghe
mơ̆r,màu mỡ
mỡng,thám
na ưh lei,tất nhiên
đartuak,nước dừa
teh đak anguai,nước nhà
đak sach,nước sạch
đak pum dơ,nước thải
tak hơ yô,nước tiểu
nguôi,nguôi
ngôi dang tŏ,sưởi nắng
ngôi ngơ ̆r,vui đùa
ngõr,cụi
ngăn the ̆ng,lặng yên
ngĕ kơ jang,cứ làm
kơdĕn,nút
ngơp,hoà
em,ô
nhuang,khảnh
nhung tơ no,heo nọc
nhân iŏk yŏng,nhận chức
tơpu,ổ
nhơ nhue ̆i,xâu hoắm
prong,oang
abâu,ốc
nu`k,phúc
klău,ốc sên
nâr pơma keh kong,câu hoàn chỉnh
yan tơ tŏ,ôn đới
puhong,ong
nã,bác gái
nôm tah ka,giỏ cá
nă hõk char đe,du học
năm ba,dẫn
năm ba brŏk,đưa đón
năm blah,đi đánh giặc
năm chă ngôi,đi chơi
năm chă ĩch,đi ỉa
dkơdrăng,ông
năm dăr lăng,đi tuần
năm tơ 'bôh,cho thấy
năm tơ bri roh,đi vào rừng
năng hla bơar,xem sách
năp,tới
nĩng,gong
nơr pơma amônh,câu đơn
nơr pơma tơnat,câu phức
xrŭp,ống
rơxuk,ống bơm
kơdrot,ong đất
mai noh,ông già
nơ̆r tơblang,từ giải nghĩa
nơ̆r tơchĕng,từ suy nghĩ
boh gah kon dră kăn,ông ngoại
oe ̆i blo ̆ k,vấn vương
oe`i pơma dih băl,đàm thọai
'bok gah kơdrăng,ông nội
tơliơ,ống sáo
'bok kơi dơi,ông táo
ot hơ 'bo,xay ngô
ot tơ ̆r,xẻ gỗ
oĕi hnam akă,ở rể
oĕi hơnơ̆ng,còn nguyên vẹn
amrẽ,ớt
oĕi lăng,gác
oĕi nge,còn thơ dại
oĕi pơma dih băl,đàm thoại
oĕi ti,ở phía trên
oĕi tŏk bŏk,ớ giữa
oĕi tŏk bŏk cham,ở giữa sân
oĕi tŏk bŏk hnam,ở giữa nhà
oĕi tơblang,đang giải thích
oĕi đĕi,còn tồn tại
oễi,đang
pah bŏng lông,chuyền bóng
pahrăm,luyện tập
palti,trên kia
palôch,án mang
hơdrĕch ŭnh hnam,phả hệ
phăi,phái
peng pong,bẹp
khul tơm plông,phái đoàn
‘lỡng,phẩm
mu đe kron,phạm nhân
phe hơlom,gạo không gãy
kơvăl,phạm vi
phiơl hơ iơch,nhẹ tênh
'mrăng,phấn
phuih,phục suống
phêng,toang
phôrn,đánh rắm
phô̆i,phối
phăk,giam
phĕt,phảy
phĭ tơ nŏ,ấm no
phĭn,chup
kơlah,phần
pi`k pu`k,bèo
"pi`t""",dập tắt
piơng,lé
plah pơ alâng,giảng hòa
phân chuông,phân chuồng
ple ̆ i tơdăm,làng thanh niên
phân hưu kơ,phân hữu cơ
hla long arih,phân xanh
bliah,phẳng
plei 'long bri,quả rừng
plih ndr ponia,biến âm
ploi,vượt qua
pluơk,bước ra
plêr plar,toả
plõ,gỡ
kơphăo,pháo
plĕi boh nul,quả me
plĕi bơ lău,trái cau
plĕi nâr pơ rŏ,tính từ
phơlăng,pháp
plĕi pia,quả dưa leo
plĕi puol,quả bí trắng
plĕi su,quả su su
plĕi tơdrong mât lĕch,nghĩa phát sinh
plĕi tơneh,quả đu đủ
plŏng kơ jung,nhảy cao
plŏng kơ tơlĕi,nhảy dây
plư̆,xước
plẽi khuă,chìa kho á
khôi juăt krao,pháp lệnh
phap luât,pháp luật
poh đak dơxĭ,sóng biển
pohiă,dự bị
chươ,phật
porting,đọ
povao,tự hiểu
povat,đŭ bữa nay
nhơ như̆r,phệ
pram,cường
phen,phèn
tanh tơmar,phên
pro pơ nhan,cà bát
nhŭ phen,phèn chua
sêh,phép
bơxêh,phép lạ
pêng rơ 'bâu,ba ngàn
phĭ,phí
pôk hla ar,bầu cử
chui,phì
pôtơm,đề
bơngai huơ̆r gre par,phi công
pă gơh jing,đồi bại
pă hiôk klak,não ruột
pă hlot,ế
hdang xe par,phi trường
pă trŏ jơ hngơ̆m,không hiệp lực
păng bu kng,với ai
păng kơ tao,lómg mía
pŭ yoch,oan
đưng kơdŭ,phía sau
anô̆,phía trước
phiê̆u,phiếu
fiml,phim
phim bơngai hơ iă,phim hoạt hình
pơ anheng,khoe sự thích
pơ chah pơ nhan,bể bát
pơ gang alâng akâu,bổ dược
pơ hrăm ho`k chư,học bổ túc
phô̆,phố
phỗ`i,phôi
pơ lô ch pơđĩ,diệt vong
pơ ma dơnuh,bình luận
pơ ma hơ lĕnh,bốc phét
pơ ma to`xe`,bớt lời
dơxoh,phổi
pơ ngai lao,người lào
aninh,phòng
pơ nhan alăk,bát rượu
pơ nhan anhõt,bát canh
pơ nhan mơh,bát cơm
pơ nhan pham,bát tiết
pơ nhan đak,bát nước
pơ nhơk,giương
pơ năr sem,cánh chim
ih ah ơh,phòng khi
pơ pe ̆nh,vận động
phong sư,phóng sự
pơ ten lăng,nhận xét
tan,phong tục
pơ tơm ăn pơ đĭ,quyết toán
phu ja minh,phụ gia
bă mĕ hŏk tro,phụ huynh
dyong,phụ nữ
pơ đum mit,dấm mít
pơ đum ôi,dấm ổi
pơ đĩ tơ drong,bế mạc
pơ đĩ tơ drong bơtho,bế giảng
rơxam,phù sa
pơ ơ̆t,để nhịn đói
pơ'brơih,bất nhã
pơal,vịn cớ
pơalâng,trải chuốt
pơamêm,phí phạm
pơang,hãnh diện
pơangam,lời ngọt ngào
pơjŏu,phù thuỷ
ebiang,phúc âm
pơhoach,phung phí
pơanguaih,làm sạch
pơanhang,đổi thừa
phươc,phước
pơanhŏ,dành riêng
pơche`,bịa
pơcheh,chế biến
pơcher,chen nhau
pơchrơ ̆ m,làm đại
pơchŭt,kích động
pơchơt,hoan
pơchẽ,giả tạo
phương,phương
pơdam,toạ
pơdo ̆ ng,yểm trợ
pơdro sem 'bri,buôn thú
pơdro tơdrong kâm,buôn lậu
pơdrỡng,thông qua
pơdrủt,đồn đốc
pơdung,níu
pơdâng tơiung,kiến thiết bênh
pơdã,đặt
pơdõng,giá đỡ
pơdŏdđg,bênh nhau
pơdŭ,luân
pơdơ kla,hoà n trá
phut,phút
pơdơ̆ng jang tơm kơdi,thường trực bộ chính trị
'bin,pin
pơgang kơting klăn,cao trăn
pơgang kơting đõk,cao khỉ
pơgang rơngơp,thuốc giảm đau
pơgao,qua mặt
pơge brưch,sáng ban mai
pơgiơ̆,chia của
pơgo`u,cái kiềng
ple`i,quả
pơgê 'brưch,sáng han mai
pơgõ,ép buộc
pơgơ`t,bắt giữ
pơgẽnh,giục
pơgỡm,hối lộ
pơgỡt,giữ lại
pơhiă,đề phòng
pơhlu,xúi
pơhuach,tiêu dùng
tơdrong rong,quá trình
pơji`p,ẳn gian
pơjip,nhũng
pơjuang,nói bóng gió
pơjuă,trả giá
pơjĕi,giành
pơjĭp,ăn gian
pơk lep tơbăt,niêm yết
pơkoh,gắt gỏng
pơkơ̆p,kết đôi
pơle ̆ i anau,làng mới
pơle ̆ i gơh rơge ̆ i,làng văn hóa
pơle ̆ i nhôn,làng tôi
pơle ̆ i so,làng cu ̆
pơliĕm,trả ơn
ƀơm,quan
pơlong choh jang,thi đua lao động
pơlong wă kơbăt,chuẩn đoán
pơlu` đe ioh,dụ dỗ trẻ em
pơlôch adrĕch adrung,diệt chủng
pơlõ,bị sốt
tơoĕi,quán
pơrtrui,quân
bĕn,quần
pơm 'beng 'bŏng,đánh bạc
pơm anhe ̆ m,làm thịt
pơm ngôi along sơng,chơi cà kheo
pơm ngôi sŏk iĕr,chơi cầu lông
pơm so ̆ k,làm lông
hơ băn ao,quần áo
pơma chrang,giọng nói cao
pơma kơ tul,nói dở
pơma mơ̆ng,nói phải nghe
pơma pơ dĭ,cạn lời
hơ bĕn blõng,quần âu
pơnam kơ hŏk,siêng học
pơnam kơ jang,siêng làm
hơ băm đôt,quần cụt
pơnhung tơmam sa,ngộ độc thực phẩm
kông lôk tih bât đak dơxĭ,quần đảo
kuân sư,quân sự
pơnâr măt mêng,cánh bướm
mŭng,quang
pơnăr klang kok,cánh cò
lơluơ̆ng,quang đãng
pơnŭng,còn non
plim măt 'yĕr,quáng gà
pơpi anhui,hun
pơpi anhui kơne,hun chuột
pơprơ̆n,cố đi
pơpĕnh,thao
rok jih,quanh
pơrĕng,dọc
pơsĕl,lẻ loi
pơsư̆,kế thừa
pơto`k,bị hỏng
pơto`l,gò mốì
rơpeh,que
pơtrơp,nối
pơtõ na chu`n,đo ruộng
pơtĕm,dán vào
pơtơm mât blu`ng,khai ưường
pơtỡp,huấn luyện
pơvat,đủ bữa nay
pơver,nói bóng
pơvir,ngụy trang
kuê̆ ,quế
pơxat linh,nghĩa trang liệt sĩ
pơxe,mỉa mai
pơxĕl,hoang vu
pơxư̆,lưu truyền
kyak xơmat,quỉ
pơyeh,nũng nịu
pơyua,bo ích
pơđum,dấm
pơđôh brum phao,nổ đạn
pơđông,thả nổi
pơđăng,kéo dài
pơđĕch,tranh thŭ
pơđơ`m,trắm
pơƀrơih,hại người
pơịrot,thi đua
kuô̆c,quốc
ra jên,góp
teb'đak,quốc gia
rai ie` ie`ch,càng ít
rak,tái
rak muh măt,tái mặt
wĕi teh đak,quốc phòng
lêm,quỷ
kuy chuân,quy chuẩn
rek hla ar,cắt giấy
reng yak,bước  từ từ
ret hla ar,căt giấy
rim pơgê,mỗi buổi sáng
ro ̆ l anhe ̆m,xay thịt
ro`,diệu
kueân,quyền
roi khan đĕi bơngai lôch,cáo phó
roi rơ đah,phân tích
roi đĕi bơngai loch,báo tang
rorte ̆n rơte ̆n,lăn tăn
chơhnong,rạ
rơ̆n,rác
'duih,rác rến
chong kro,rạch
rêng,ngưởng
rôt,rốt
ră rĕl,đầu bạc răng long 
khĕi pơnil,rằm
rĭh kơ pơma,không nói
hơmôi,rậm
srồk,rân
tăr,rắn
rơ tơgloh,rựa sút cán
rơ uơ chŭn,cày ruộng
rơ uơ khir,cày bừa
pơlống,rắn lục
'bih ka,rắn nước
rơdơ̆,êm đềm
hnĕng,răng
rơhŏi,tĩnh
rơhẽl rơhỡl,chặt đứt từng khúc ngắn 
rơmơ̆n,yếu sức
sun,rặng
rơnge`i,hoa bình
rơngo ̆ u,vừng trắng
rơngĕnh,say ngà ngà
rơngŏu,mè trắng
rơnhău,tấp nập
rơnok,tàn thuôc
trong thoat đak,rãnh
rơnŭk,bình yên
tơkăng,ranh giới
bơgal,rào
rơri ̆ r,xúc động
rơrinh,run
rơtĕn,tăn
rơvơn,rảnh rỗi
yơ̆p,rạp
agâu,rau
rơ̆ng,gả
rơ̆ng kon drŏ kăn,gả con gái
rơ̆ng ăn drŏ nglo,gả chồng
sa bơlŭk,ăn  quá nhiều
sa mŏk,cúng nhập kho
sa pơ ghe,ăn sáng
sa săi,ăn ít đg
sal,dây bẩn
sdđg,lâu dài
sek,xét
sŏk kang,râu
sem bô,chim cú mèo
sem grơ̆,chim kền kền
hla xơ bey,rau cải
si so,con bọ chét
hrŭm,rau dền
si`t,hiệu nghiệm
hla lŭng hŭng,rau húng
sih,ngăn
hla klah ka,rau má
simel,nhòm
sip,tấm bia
so ̆ k ie ̆r,lông gà
so ̆ k sop,lông chân
anhot hla kơ nuăn,rau muống
kơxơ̆m,rau răm
soh along ünh,đốt củi
soh pôi bruih brăm,đốt rác
hla grê,rau tàu bay
hla mâu phu,rau thơm
mir kông,rẫy
sor,xo
riêh,rễ
suai et tơdrô,say rượu
suang rơmuăn,múa mềm mại
suet,đen nhạt
suit,thui
sung rơ hơi,riu lòng
sut kơ'bang găm,chùi bảng
suăn,lên cao
sâl,bấc
sân,kiên nhẫn
sơnguĕt,roi
kroa,rùa
bâk,rựa
rơret,rùng
dơdring,rừng
sŭp nhem iĕr,phở gà
sŭp nhem nhũng,phở heo
sŭp nhem rơmo,phở   bò
kơmrơ̆ng,rừng già
sơ nglŏng hla hơ puih,sao chổi
sơ đong sem 'brih,bẫy thú rừng
bri kông,rừng núi
bri anat,rừng rậm
sơanhoi,rũ rượi
sơk jơhngâm,ngẩn
sơkat,làm phép
mir na,ruộng
sơleng,khó hiểu
sơdrô,rượu
sơmaih,cầu cứu
sơmĕch,con muỗi
sơngah,thề
sơnong,nhiệm
jơrô ghe,rượu cần
sơđong,bầy thòng lọng
sơđơ̆ng,xuyến
hla plăng,sả
sơ̆k anong 'ba,phơi rơm
charchuơh,sa mạc
sư bu,họ là ai
sương,ngan ngát
hla bar pơre,sách
tah lăm kơdung,bỏ túi
tam mă pơngot,chưa đói
tam mă đĕi,chưa có
pot,sạch bách
plaih ti,sải
brỗ,sấm
jrnh,sàn
teng kơ cho`k,cạn li
the ̆ ng hreh,lặng im
thoi yơ,như thế nào
jung kung,sân
'bum 'blang,sắn
thơ thŭt thơ thăt,nườm nượp
ti ̆ nh,làm toán
san,sản
cham gre păr,sân bay
hnih hat xoang,sân khấu
jrah hnam tơ̆r hnam,sàn nhà
đô san phâm,sản phẩm
dră kăn rơneh,sản phụ
to angla wơr thŏng,thu thủy
to anguơ̆ hơri,vè
to biêt tơbiat,mếu máo
to bluch kơting,rục xương
to dra kuĕch 'bar,dấu hoặc kép
to dra kuĕch mĭnh,dấu hoặc đơn
to păl,cối giã gạo
to ̆  dreng,nắng vàng
to ̆ k hnam,lên nhà
to ̆ k hnam hle,về nhà mới
to ̆ k io ̆ k,vay
to ̆ t,xâu
toh me ̆,vú mẹ
chrê,sáng
tom gơgo ̆ nh,lần đầu tiên
tong tang dŏ,chiếc ghế
tong tơ xi,chiếc lược
tre`ng,cái cần
trep iõk pham,hút máu
tro` tơpă,đúng sự thật
trong kơduing,đường uốn lượn
trong rơvơ̆ng,đường vắng vẻ
chơchêr,sáng bóng
dơdrê,sáng chói
bơgê sruôih ,sáng sớm
dơdah,sáng sủa
truh hnam trưng,đến trường
truh jing,đến thành công
truh tơ pơlĕi,đến làng
trum,nước nhuộm
trôih,giảm
bơxey,sắt
trôl,hoả
trô̆ chơ khŏ,mang giày
trĩn,ạch
trơvơ,cao lương
tu`n,đẩy ra
gah rong,sau
tuh phu,đổ
tuĕnh,quặn
tê̆,quái
tôk,lộp
tõ hlơ hlẽng,hầm hập
tăh,xen
tăng do` hyủ hyủ,ghế mềm
jơrông ji ,sâu bệnh
đưng rŏng 'nơ̆u,sau đây
tĩk,đến gần
anô̆ ană,sau này
đêl rơka,sẹo
giaih,sét
tŏk bŏk đak dơxĭ,thái bình dương
tŏk kơ pal,đi lên
tŏt,luồn qua
tŭn,khiêng
'nhing,sình
sinh hok,sinh học
tơ 'bôh khan,chỉ thị
tơ 'ngleh theng,bóp cò
tơ amâng,đọt
tơ amêm băl,thương lượng
'bơ'brak,số
tơ angla wơr thŏng iŏk hơmet,thu thuỷ
tơ hưch dih băl,ái an
tơ kla băl,giải toả
tơ klah tơ klang,toán loạn
tơ lo`ng phe,gánh gạo
tơ lõng b`a,gánh lúa
tơ lĕi tân,dây lưng
'mok,sổ
hapoi,sọ
tơ pôl axeh,bầy ngựa
tơ pôl chơt,đông vui
tơ pôl iĕi,bầy gà
tơ pôl kŏ,bầy chó
tơ pôl kơpo,bầy trâu
tơ pôl sem,bầy chim
tơ tuh hơ ben,dô quần
tơ tuh khăn,dũ chăn
tơ tŏ kơ jung,nhiệt độ cao
tơ ̆r hơbơ ̆l,ván dày
aneh,số mệnh
tơ'blak,loáng
tơ'blêk,loang
haneh,số phận
tơ`p li hle,cải tiến
tơangot,xát
tơangươ̆,âm điệu
tơb`ôh,chỉ cho thấy
tơblah wĕi teh đak,kháng chiến
sữ,sóc
tơbronh,chím hoa
tơbrĭnh,chi chít
tơbrŏk,trở về
hơkol,sóng
tơcheng,duy
đak krong,sông
gor,sống mũi
poh yă tih,sóng thần
tơnghêt,sốt rét
xu,su
thơi,sư
tơdrong ho ̆ k,việc học
tơdrong kơnê ̆,lêu lổng
tơdrong nâr tơm,nghĩa gốc
tơdrong rơgĕi,sự thông minh
pơgâr,sứ
tơdrŏ,khuấy động
tơdĭu,u ám
tơgle`ch,bong gân
tơglăng,nằm lăn lộn
tơglĕ,láy
tơglơ̆m,vật lộn
tơgo ̆ n,lom khom
tơgăk han rơ han,rựa bén
tơgŭn,khum
tơgơ`,bị gãy
tơhil,sự
sư kiên,sự kiện
gah bơ ngai khin kaon,sử thi
tơh lo ̆ u,xác định
tơh lăk,vướng
tơh lăk tơhli ̆ n,vướng víu
tơhleh,rời ra
tơhlou,trỏ
tơhngơi,hả hê
tơđrong,sự việc
dak tơh,sữa
tơhrông,nhảy tới
tơiung,gây dựng
tơiung rông,dựng nhà rông
tơke`ch,kêu
tơklă,trúng đích
tơkŏei,con hoẵng
tơkơ`l,bị ngã
hơlal,sức
tơlãng,đùm bọc
tơlõ,cái dùi
tơlõ teh hơgơr,dùi trông
tơlĕch tơdrong jang,đuổi việc
tơm gơgŏnh,lần đầu ticn
jơ hngâm pran,sức khỏe
arih sa rơgĕi,sức sống
tơmam sap 'boh,đồ nhạt
tơmam tăng 'boh,đồ mặn
phau,súng
'ngrơ̆t,sừng
tơmum,ở xó
tơmôk,dìm
tơmŏng,toát
phao kơ tuang,súng ống
tơmơ̆t,đưa vào
phao chă hrui,súng săn
tơnal,éo le
tơnam yă kiơ,loại gì
tơngie ̆ t gơ gleng,lạnh lẽo
tơngiot,rét
tơngiĕt gơ gleng,lạnh lĕo
đak thong,suối
tơnglâp,vung
'ngil,sườn
tơno`k,gáo
tơno`ng,cư
đak lơngom,sương
tơnĕi,cha mẹ phái chồng vợ
kơwơ,sương mai
kơ nguă măng mrơ̆t,sương mù
tơp lih ao,đổi áo
tơpai brih,con thỏ rừng
tơplih anih jang sa,du canh
tơplih anih oĕi,du cư
tơplu`n,béo tròn
tơpu`,đổ vặ
tơpô,đòan
đak ngom boh,sương muối
koy,suy dinh dưỡng
tơpŭ,sinh đẻ
hơngơ̆t,suyễn
tơr,quãng thời gian
kơkel,suýt nữa
'đon,tai
tơrăn,yếu
tơthă,cúng gieo trồng
tơtrăp tơtri ̆ n,nặng nề
tơtrĭn,nề
tơtĭnh,luận ra
tơvir,cải trang
tơxi` b`a .,đổ lúa
tơxĕr,trơn tru
tơxĭ,bị đổ
tơxŭl,lộn xộn
tơyum,luận
tơđon,chạy chữa
tơƀôh,gợi
bơngairơgli,tài
tẽk tẽk,ăn ít 
tởr,tấm ván
tụm,con kì nhông đẩy ra
u`nh sa ao,cháy áo
u`nh sa hnam,cháy nhà
u`nh sa đĩ,cháy trụi
ui,uỷ
tơphă,tai họa
uĕt,ngoe
ŭnh hnam chă đon tơ plih,kế hoạch hóa gia đình
bơ ngai git,tài xế
wa,trọng
wai dŭng,nhện giăng tơ
wang pơ dŏng,tiếp sức
wang sơ angon,chia buồn
hnhĕch,tâm
wat,vát
we ̆ nh dơve ̆nh,lắt chắt
we ̆nh ao,vắt áo
we ̆nh hơben,vắt quần
we ̆nh sôm ao,vắt quần áo
wek,bị trầy
wet,vét
wing măt,ngợp
wir,biến hoá
bơblă̆k,tăm
wă jê ̆,xấp xỉ
wă jê̆ păt,gần tắt
wă kơ anhŏng,cần anh
wă kơ hâr,khuyến khích
wă mă tôm,mãn nguyện
píik,tầm
tằm,tằm
tâm vông,tầm vông
gơgrŭng,tấn
wĕi bơ be,chăn dê
wĕi mă alâng,tự trọng
wĕi pơ alâng,giữ gìn
wĕi vê tơmam,bảo tồn
wĕnh,lất
wơ ̆l jrok,lầm lối
sơangol,tang
wơnh sem,bệnh thần kinh
wơvit,vùn vụt
wơvĕr,quyến luyến
wưch,loáng thoáng
hơ pong lôch,tang lễ
oĕi băl hrôih,tảo hôn
dôm hla ar,tạp chí
pơh hrăm đŏk,tập đọc
kotum,tập thể
yang pă song,xấu số
jăh,tật
yo ̆ u areng,xúc cua
yo ̆ u hơdang,xúc tôm
yo ̆ u se,xúc tép
yoh,đi thẳng
yua kơdih,tự sử dụng
yuh,hơi nóng
yuă,căt
juăt kơ nê̆,tật xấu
rơnop,tàu
yô,tiểu tiện
tău hoa,tàu hỏa
yă kiơ,cái gì kia
reh tơ dru,tấu nhạc
yĕng,đặt được
duk oei tơ đak,tàu thủy
yŭn,theo nhịp
yŭn hơri,theo nhịp hát
yŭn suang,theo nhịp múa
iĕp,tay
âp,nấu
âr,xôn
ât,lưỡng
ôp mă goh,rửa sạch
ă,ái
ăn bơnê,biếu
ăn kơ e,cho mày
ăn kơ ĭnh,cho tôi
gah 'năr mữt,tây
tiao,tay áo
tê̆,tế
hơmaih,tê giác
bonhuõl,tê tê
đak dơxĩ gah hơ le`ch,biển đông
đak dơxĩ gah hơlẽch,bể đông
đak dơxĩ găm,biển đen
đak dơxĭ ân đô,ấn độ dương
đak hlak,mật ong ruồi
đak hlăng,nước trong vắt
đak lâp lah lai,nước triều
tem kơthơ,tem
đak măt lĕch,lệ rơi
đak ngom 'boh,sương muôi
brưm,ten
'brư̆m,tên
đak toh mĕ,sữa mẹ
đak toh rơmo,sữa bò
đak xăng gre,xăng xe
đe ̆i bơm,liên quan
đe`i đơ`ng ie`,bẩm sinh
đi đăng bơngai,mọi người
đing et tơdrô,cần rượu
đing lem,ông thị muối
đo`k,đoc
đoh hơle,đeo bông tai
đoh măt kơmil,đeo kính
đok,con khỉ
đon gah ama,tai phải
đon gah angiĕu,tai trái
đon johngâm mĕ,nghĩa mẹ
đon rơ gĕi,tài giỏi
đui,lôi kéo
đâng rŏng kơ,sau khi
đâng sơ ̆,xa xưa
đãi,ng
bơgui,tên cúng cơm
yă kơsŏng,tép
đêl đăi thoi sơ̆,giống như cũ
đăk bơngai tơlăm,cài người
kơ̆r,tết
đĕi anat,có trở lại
đĕi jơ hngâm,sảng khoái
têt nguyên đan,tết nguyên đán
chơ hei đak,thác nước
thâm kanh,thâm canh
tham mưu trương,tham mưu trưởng
kơweh,thám tử
ĭch kơ pô,phân trâu
ĭn ĭn,ỉn
ngal,than
ŏŏ,o o
hkău 'long,thân
ŭnh hnam chã đon tơ plih,kế hoạch hoá gia đình
ŭnh hnam hiôk chơt,đầm ấm
xêh,thần
lĕn,thận
ngar tơ mo,than đá
kơthang,thang
ơi,ơi
ư ang rơgĕi,anh minh
khĕi mônh,tháng
ưh hơ kĕ,ốm yếu
ưh hơ nỡng,chênh lệch
ưh hơnâng tơnĭl,bất hoà
ưh kơ 'blep,không khớp
ưh kơ 'mêm,không thương
ưh kơ ai,hèn mọn
ưh kơ alơng,không tốt
ưh kơ ameh,ngao ngán
ưh kơ ană,không mừng
ưh kơ chă,không tìm
ưh kơ chơt,không vui
ưh kơ et,không hút
ưh kơ gơh dĕi yua,không hiệu quả
ưh kơ hlôh,không hiểu
ưh kơ hăt,ung dung
ưh kơ hăt hot,không vội
ưh kơ hơ 'bôn,không êm
ưh kơ jê̆,không gần
ưh kơ jăng,không khoẻ
ưh kơ jĕi,không thắng
ưh kơ jĭ,không đau
ưh kơ klaih,không thoát
ưh kơ klă,không bù
ưh kơ lũn,không vừa
ưh kơ lŭ,không ngả theo chiều
ưh kơ mah,càng thiếu
ưh kơ man,không xây
ưh kơ măm,không bú
ưh kơ mơ̆t,khuât phục
ưh kơ ngeh,hoài nghi
ưh kơ năm,không đi
ưh kơ nĩt,chi phôi
ưh kơ praih,lạnh nhạt
ưh kơ pơm,không làm
ưh kơ sŭk,nôn nao
ưh kơ thiu,không thiếu
ưh kơ trŏ,không đúng
ưh kơ yoch,vô tội
ưh kơ đah,không mọc
ưh kơ đang,không xong
ưh kơ đe`i lơ,khan hiếm
ưh kơ đunh,không lâu
ưh kơ đĭ,không hết
ưh kơbăt alâng,quan liêu
ưh kơgơ tep,mất ngủ
ưh kơrtam băt,bất ngờ
ưh pă yua,không dùng
ưh pơ ư,khiêm tốn
ưh pơ̆n,không tự tin
ưh sơđơ ̆ng,xao xuyến
ưh trŏ 'blep,phi nghĩa
ưh trŏ tơdrong,mơ hồ
ưh tơplih,không thay đổi
̆i,ổn
khei tơ pơh,tháng bảy
khei'bar,tháng hai
ỵă kiơ noh,cái kia
khei minh jĭt,tháng mười
jơrông phă ‘long,sâu đục thân
pơgloh la,nhất là
pơnhroh sơnăm,hoạchnăm
khei minh jĭt bar,tháng mười hai
'bak kơmŏng,trắng bóc
'bak si,báo sĩ
'băo,bạo
'beng 'ngam,đường ăn
khei minh jĭt mônh,tháng mười một
'binh đinh,bình định
'bling nhip,nhấp nháy
khĕi pơ đăm,tháng năm
khei'tơhnam,tháng tám
'bot ti,thò tay
'brông 'brang,sặc sỡ
'brữ kơnĕ,xấu xa
rơ'nhet,thánh
'bum ngu,đơn giản
dăm,thanh niên
'bă rong,bố nuôi
thanh phô,thành phố
'blach,thảo mộc
thap,tháp
'bơ̆i Bơhnar,tiếng Ba na
'bokthây,thầy
'bơ̆l krau,tiếng gọi
'bơ̆l kơkuh,lời chào
'bơ̆l nhĩm,tiếng khóc
'bưp 'bưp,rung rinh
'long 'bươ,tay bừa
'long sơhmuôn,cây cóc
'long tung,đòn khiêng
'long wăk,que chòi
'lê̆p,nhởn
'lê̆p lê̆p,nhởn nhơ
'lơ̆p 'lang,trẻ măng
'lưng liêm,tốt đẹp
'mi prăng măng sơđah,mưa thuận gió hòa
'moih dĕk,buồn cười
'moih sŭng,buồn đái
'măng năm,chuyến đi
'bok pơ jou,thầy bói
bơ jâu xoiyang,thầy cúng
bok thây bơllo,thầy giáo
pojŏu,thầy mo
bok pơ gang,thầy thuốc
juătyua,thể lệ
'năr minh jït,ngày mồng mười
thê trân,thế trận
'năr tơmĕt,hôm kỉa
'yŏk,dùng
'yvung,đứng dậy
'yĕr pdơ̆n kơtăp,gà ấp
bơnga1 luôch,thi hài
thi xa,thị xã
Adrung,Chuồng
Adrĭng,cùng với
Asêch,Thịt
Atung,Đang
Chruh,Tưới
Chănh,Chánh
cho hmŏk,thìa
Cuï,Cụ
Dech,Thường
Gô r̆ap,Quản lý
Hmăng,Đề nghị
Hơ̆u,Hậu
Jan,Vụ
Jung,Sử dụng
Jơnangpơm,Thời gian thực hiện
Kai kăch,Cải cách
Kâp,Cấp
Khŏa,Khóa
Kuyê,Quý
Kyê tŭk sa,Ký túc xá
Kŭt,Quyết
Kơtuôih,Cũng
Lơmjơ yâu,Thời gian qua
Lơ̆p,Lớp
Mơu,Nấm
Phŏ,Phó
Pơgơl,Chỉ đạo
Pơnhroh ni,Đặc biệt
Pơtho khan,Hướng dẫn
Pơtruh,Giới thiệu
Rim sơbăn,Hàng năm
Rĭng,Riêng
Sĭt,Đóng
Sră tơnŏ tơnăn,Ánh nắng ấm áp
Sơnăm 'nau,sang năm
Tiê̆p,Tiếp
Tăi,Tái
Tơlĕi,Dây
Tơm,thực hiện
Tơmo,Hòn đá
Tơng,Tổng
Viê,Ví
Vĭ,Vị
Xak,Xác
Xŭk,Xúc
Yam Đôk,Giám Đốc
Yok,Dùng
Yua noh,Vì vậy
a xĕch nhŭng,thịt heo
